Timestamp,GlobalHorizIrr(PSP),GHIFlag,DirNormIrr,DNIFlag,DiffuseHorizIrr,DHIFlag
1997-03-20,38726.630000000005,249.0,41725.49000000001,249.0,11128.289999999999,249.0
1997-03-21,63518.91999999999,273.0,82438.36000000003,273.0,8391.820000000002,273.0
1997-03-22,38778.37999999999,270.0,32375.489999999998,270.0,17268.91000000001,270.0
1997-03-23,52093.80999999998,273.0,63469.62,273.0,12309.229999999996,273.0
1997-03-24,56972.420000000006,276.0,81454.73999999996,276.0,7451.160000000001,276.0
1997-03-25,48284.80999999999,315.0,32818.18,315.0,26862.33000000001,315.0
1997-03-26,58935.36000000001,270.0,65404.45,270.0,12753.939999999997,270.0
1997-03-27,43601.330000000016,189.0,61666.80000000001,189.0,3895.9299999999994,189.0
1997-03-28,17582.05000000001,294.0,5067.519999999999,294.0,13792.710000000005,294.0
1997-03-29,58009.97000000001,303.0,56194.330000000016,303.0,20096.85000000001,303.0
1997-03-30,71071.42,369.0,77245.06,369.0,18657.289999999994,369.0
1997-03-31,45447.23000000002,300.0,36047.15,300.0,22505.120000000006,300.0
1997-04-01,40563.92999999999,147.0,51012.890000000014,147.0,3528.1199999999994,147.0
1997-04-02,71897.03000000003,279.0,86943.58000000002,279.0,9890.119999999999,279.0
1997-04-03,69922.83,264.0,86133.71,264.0,7252.770000000002,264.0
1997-04-04,67160.98999999999,300.0,72577.11000000002,300.0,13103.539999999999,300.0
1997-04-05,24563.67,249.0,12536.14,249.0,14315.57,249.0
1997-04-06,19334.78999999999,315.0,6240.16,315.0,15595.040000000008,315.0
1997-04-07,72916.11999999998,267.0,88268.79000000002,267.0,7887.969999999998,267.0
1997-04-08,73316.37000000001,288.0,82786.73000000001,288.0,11808.020000000004,288.0
1997-04-09,73101.77999999998,285.0,83902.97000000002,285.0,11673.38,285.0
1997-04-10,72100.84999999998,273.0,85438.61000000004,273.0,8947.939999999999,273.0
1997-04-11,76714.88999999998,330.0,87316.07000000002,330.0,12673.450000000004,330.0
1997-04-12,12063.269999999999,321.0,474.9,321.0,10682.49,321.0
1997-04-13,13033.010000000004,366.0,358.60999999999996,366.0,11595.0,366.0
1997-04-14,39334.189999999995,240.0,27592.600000000002,240.0,17825.149999999998,240.0
1997-04-15,72804.27999999998,255.0,83923.21000000004,255.0,8168.860000000003,255.0
1997-04-16,76469.89,285.0,87911.26,285.0,10083.36,285.0
1997-04-17,24852.13000000001,240.0,9187.789999999999,240.0,18026.860000000008,240.0
1997-04-18,47213.28,336.0,36938.60999999999,336.0,18755.39999999999,336.0
1997-04-19,9289.99,102.0,1415.3400000000004,102.0,8421.21,102.0
1997-04-20,74122.25000000003,321.0,71496.62999999996,321.0,17983.52,321.0
1997-04-21,9021.810000000003,387.0,-10.570000000000006,387.0,7896.259999999998,387.0
1997-04-22,28014.589999999997,336.0,13366.489999999998,336.0,18231.879999999997,336.0
1997-04-23,8651.629999999994,336.0,11.64999999999999,336.0,7613.849999999999,336.0
1997-04-24,22468.19,348.0,7479.010000000001,348.0,16372.300000000001,348.0
1997-04-25,53817.84999999998,288.0,38936.62,288.0,24478.62,288.0
1997-04-26,48578.79000000001,279.0,26938.229999999992,279.0,29104.599999999995,279.0
1997-04-27,7092.010000000001,387.0,-10.17999999999999,387.0,6237.499999999998,387.0
1997-04-28,8307.949999999999,390.0,-0.20000000000000084,390.0,7192.190000000001,390.0
1997-04-29,82453.35000000003,297.0,92336.75,297.0,9376.36,297.0
1997-04-30,76802.09000000004,336.0,62394.79000000001,336.0,27046.239999999998,336.0
1997-05-01,59601.81999999999,315.0,50699.54,315.0,18059.949999999993,315.0
1997-05-02,55236.89,264.0,38826.390000000014,264.0,26858.629999999997,264.0
1997-05-03,56396.19000000001,375.0,34813.109999999986,375.0,27524.98,375.0
1997-05-04,38312.21000000001,300.0,20824.270000000004,300.0,22207.020000000008,300.0
1997-05-05,82887.27999999998,321.0,80712.42000000001,321.0,17729.36999999999,321.0
1997-05-06,83661.26000000005,339.0,84205.38000000005,339.0,18085.31,339.0
1997-05-07,79514.44,285.0,82863.28000000004,285.0,11580.670000000002,285.0
1997-05-08,21768.090000000004,255.0,14980.849999999999,255.0,10495.849999999997,255.0
1997-05-09,20868.549999999996,237.0,7406.139999999999,237.0,16022.82,237.0
1997-05-10,24204.7,303.0,11437.59,303.0,15435.560000000001,303.0
1997-05-11,84259.98000000001,285.0,90911.72000000003,285.0,9774.800000000001,285.0
1997-05-12,82475.08000000002,390.0,69260.33000000002,390.0,24477.650000000005,390.0
1997-05-13,39593.33999999998,375.0,20476.029999999995,375.0,20384.539999999994,375.0
1997-05-14,13359.610000000002,336.0,3505.0299999999993,336.0,10145.040000000003,336.0
1997-05-15,86502.40999999997,360.0,83352.16999999998,360.0,19408.719999999994,360.0
1997-05-16,55916.159999999996,264.0,37598.31000000001,264.0,25132.250000000007,264.0
1997-05-17,37940.67999999997,294.0,18804.989999999987,294.0,25320.809999999998,294.0
1997-05-18,60645.75000000003,267.0,47035.55999999999,267.0,23731.669999999995,267.0
1997-05-19,58077.98999999999,300.0,36465.699999999975,300.0,29419.859999999997,300.0
1997-05-20,31422.269999999997,300.0,21435.35,300.0,14779.939999999999,300.0
1997-05-21,46699.939999999995,159.0,48375.77000000001,159.0,6462.139999999998,159.0
1997-05-22,80790.30000000003,267.0,85568.18999999997,267.0,8666.419999999998,267.0
1997-05-23,95024.62,408.0,95746.70000000003,408.0,20151.59999999999,408.0
1997-05-24,68346.40000000001,330.0,41746.38999999999,330.0,33954.58000000001,330.0
1997-05-25,21014.210000000003,243.0,4762.9400000000005,243.0,17305.320000000007,243.0
1997-05-26,11031.77,297.0,264.6199999999998,297.0,9718.960000000001,297.0
1997-05-27,12001.480000000001,432.0,-7.859999999999993,432.0,10632.13,432.0
1997-05-28,75958.41000000003,309.0,74641.95,309.0,14313.139999999998,309.0
1997-05-29,13068.359999999999,411.0,-14.149999999999999,411.0,11424.659999999998,411.0
1997-05-30,24176.379999999994,252.0,10021.16,252.0,16811.190000000006,252.0
1997-05-31,39741.76999999998,342.0,12954.0,342.0,29024.98000000001,342.0
1997-06-01,54529.37000000002,294.0,24273.139999999996,294.0,34712.439999999995,294.0
1997-06-02,25570.04,252.0,9552.520000000002,252.0,18940.22,252.0
1997-06-03,15154.229999999994,405.0,13.649999999999999,405.0,13404.460000000001,405.0
1997-06-04,8284.970000000001,141.0,570.44,141.0,7308.25,141.0
1997-06-05,69494.42000000001,342.0,38707.229999999996,342.0,38721.960000000014,342.0
1997-06-06,39624.469999999994,207.0,20716.299999999996,207.0,22902.02,207.0
1997-06-07,16696.06,315.0,3160.5599999999995,315.0,13752.84,315.0
1997-06-08,9249.76,213.0,136.52,213.0,8310.220000000001,213.0
1997-06-09,13685.280000000002,249.0,1469.35,249.0,11783.93,249.0
1997-06-10,61298.77000000001,270.0,56086.469999999994,270.0,19215.809999999998,270.0
1997-06-11,28363.389999999996,216.0,6315.960000000001,216.0,22001.329999999998,216.0
1997-06-12,28887.609999999993,297.0,5601.709999999999,297.0,24115.329999999998,297.0
1997-06-13,69573.73,390.0,41065.530000000006,390.0,34655.52999999999,390.0
1997-06-14,9920.28,237.0,304.66,237.0,8765.490000000002,237.0
1997-06-15,72636.13,294.0,45631.900000000016,294.0,33284.28,294.0
1997-06-16,71282.68000000001,351.0,39502.70999999998,351.0,37217.64000000001,351.0
1997-06-17,47783.329999999994,372.0,15698.230000000001,372.0,32961.609999999986,372.0
1997-06-18,49881.030000000006,270.0,29635.95999999999,270.0,26507.439999999995,270.0
1997-06-19,77178.49999999999,336.0,56689.810000000005,336.0,28976.440000000002,336.0
1997-06-20,75959.01000000002,333.0,54296.8,333.0,30603.430000000004,333.0
1997-06-21,75922.43,315.0,61403.54000000001,315.0,26949.46,315.0
1997-06-22,36814.939999999995,312.0,14982.539999999999,312.0,24322.879999999994,312.0
1997-06-24,59443.38000000002,231.0,47236.649999999994,231.0,19809.6,231.0
1997-06-25,38063.46,288.0,14112.230000000007,288.0,28186.320000000003,288.0
1997-06-26,38888.14,360.0,15464.710000000003,360.0,24730.67,360.0
1997-06-27,83438.84000000003,342.0,77330.01,342.0,20699.729999999996,342.0
1997-06-28,79463.34000000001,306.0,59336.889999999985,306.0,30023.73999999999,306.0
1997-06-29,59489.310000000005,306.0,29262.469999999998,306.0,35890.349999999984,306.0
1997-07-01,38522.81000000001,243.0,20580.31999999999,243.0,19699.33999999999,243.0
1997-07-02,71801.95999999999,318.0,51573.899999999994,318.0,29221.090000000004,318.0
1997-07-03,83323.49999999999,336.0,77211.76,336.0,17843.11999999999,336.0
1997-07-04,57036.489999999976,297.0,43907.17999999998,297.0,18979.840000000004,297.0
1997-07-05,57251.149999999994,315.0,30229.2,315.0,31659.48000000001,315.0
1997-07-06,60828.450000000004,300.0,37099.58000000003,300.0,31576.700000000004,300.0
1997-07-07,74004.27000000002,300.0,53645.04000000001,300.0,28399.85000000001,300.0
1997-07-08,73913.2,273.0,72079.00000000003,273.0,13276.649999999996,273.0
1997-07-09,61035.74999999998,384.0,34858.62999999997,384.0,33191.81,384.0
1997-07-10,62580.630000000005,312.0,41273.6,312.0,25746.080000000005,312.0
1997-07-11,70427.01,258.0,61041.52999999999,258.0,19271.72,258.0
1997-07-12,72731.41999999997,345.0,41986.00000000002,345.0,40241.750000000015,345.0
1997-07-13,71154.38999999998,261.0,57669.20999999999,261.0,21926.81,261.0
1997-07-14,6617.129999999999,33.0,6103.790000000001,33.0,2502.23,33.0
1997-07-15,4713.91,21.0,4157.87,21.0,1862.6800000000003,21.0
1997-07-16,52708.83999999999,282.0,22872.17000000001,282.0,33791.17,282.0
1997-07-17,57876.589999999975,252.0,39916.41,252.0,24275.719999999994,252.0
1997-07-18,70976.62000000001,276.0,59698.810000000005,276.0,22381.090000000004,276.0
1997-07-19,41112.52,270.0,19659.23,270.0,28534.070000000003,270.0
1997-07-20,72434.40000000001,339.0,52685.180000000015,339.0,30082.739999999998,339.0
1997-07-21,57487.13999999999,300.0,24373.74,300.0,37244.729999999974,300.0
1997-07-22,38532.45999999999,351.0,10707.560000000001,351.0,28442.59999999999,351.0
1997-07-23,18095.619999999995,312.0,1541.8899999999999,312.0,15579.59,312.0
1997-07-24,33569.71,276.0,11377.460000000001,276.0,24452.38000000001,276.0
1997-07-25,58302.030000000006,294.0,29578.169999999987,294.0,33781.36000000001,294.0
1997-07-26,52932.70999999999,246.0,23028.139999999996,246.0,33453.83000000001,246.0
1997-07-27,52292.099999999984,342.0,20118.929999999993,342.0,36993.23999999998,342.0
1997-07-28,71687.70999999995,339.0,60704.100000000006,339.0,22904.420000000002,339.0
1997-07-30,11244.769999999999,234.0,2481.07,234.0,9387.2,234.0
1997-07-31,83509.56000000001,294.0,93554.37000000001,294.0,7247.160000000001,294.0
1997-08-01,78936.55999999997,291.0,80523.18000000002,291.0,13348.710000000001,291.0
1997-08-02,67690.10999999999,279.0,70229.58999999995,279.0,10913.669999999996,279.0
1997-08-03,36172.20999999999,192.0,13971.049999999997,192.0,26861.700000000004,192.0
1997-08-04,19838.030000000002,282.0,4217.170000000001,282.0,16733.359999999997,282.0
1997-08-05,42073.149999999994,249.0,23633.23,249.0,23388.119999999988,249.0
1997-08-06,60526.98000000001,297.0,52021.040000000015,297.0,20979.000000000004,297.0
1997-08-07,58623.84000000001,330.0,46777.609999999986,330.0,24748.08999999999,330.0
1997-08-08,36463.920000000006,204.0,21610.919999999995,204.0,19398.850000000006,204.0
1997-08-09,47203.93,306.0,21403.660000000003,306.0,31238.33999999999,306.0
1997-08-10,36930.240000000005,240.0,19502.9,240.0,22598.35000000001,240.0
1997-08-11,35708.840000000004,210.0,13272.830000000004,210.0,24807.34,210.0
1997-08-12,45124.28999999999,303.0,18801.81,303.0,30277.339999999997,303.0
1997-08-13,20122.760000000006,249.0,2260.9299999999994,249.0,17972.19,249.0
1997-08-14,36646.58999999999,282.0,16030.2,282.0,24469.720000000005,282.0
1997-08-15,59120.96000000001,327.0,42474.35999999999,327.0,29440.58,327.0
1997-08-16,60617.72,306.0,47718.399999999965,306.0,24782.34999999999,306.0
1997-08-17,65316.93999999999,354.0,52705.35000000001,354.0,26627.289999999997,354.0
1997-08-18,20709.370000000003,240.0,7353.389999999999,240.0,15289.7,240.0
1997-08-19,57451.780000000006,312.0,38837.66000000001,312.0,28685.99999999999,312.0
1997-08-20,17758.249999999996,294.0,1326.21,294.0,15854.510000000004,294.0
1997-08-21,38103.56000000001,261.0,21517.6,261.0,21485.5,261.0
1997-08-22,48034.34000000002,303.0,31159.360000000008,303.0,23693.469999999998,303.0
1997-08-23,49638.24999999999,234.0,33862.06,234.0,22081.809999999998,234.0
1997-08-24,60718.68999999999,273.0,56483.53000000002,273.0,19271.940000000002,273.0
1997-08-25,62380.91999999999,324.0,50997.62999999998,324.0,26321.739999999994,324.0
1997-08-26,62948.540000000015,300.0,54521.77000000001,300.0,22113.569999999992,300.0
1997-08-27,54947.96,273.0,38397.37,273.0,25486.860000000015,273.0
1997-08-28,54745.909999999996,330.0,35777.66,330.0,26416.200000000004,330.0
1997-08-29,60386.00000000003,324.0,58322.60999999999,324.0,17940.160000000003,324.0
1997-08-30,58081.67999999998,309.0,49983.55,309.0,21298.769999999993,309.0
1997-08-31,58756.819999999985,333.0,35377.65,333.0,35568.29999999998,333.0
1997-09-01,53346.349999999984,270.0,48227.02000000002,270.0,17188.510000000002,270.0
1997-09-02,57137.679999999986,279.0,47158.02000000003,279.0,22954.959999999992,279.0
1997-09-03,17261.479999999996,327.0,4497.3099999999995,327.0,13923.220000000001,327.0
1997-09-04,61376.610000000015,219.0,72814.45999999999,219.0,4694.21,219.0
1997-09-05,62203.31,243.0,76980.26,243.0,5072.759999999999,243.0
1997-09-06,47264.02,297.0,31120.8,297.0,26974.959999999992,297.0
1997-09-07,49482.11,261.0,36020.59,261.0,22786.18999999999,261.0
1997-09-08,35972.43,255.0,16908.979999999996,255.0,24672.98999999999,255.0
1997-09-09,10703.850000000002,327.0,-12.95,327.0,9522.689999999997,327.0
1997-09-10,15945.57,264.0,1282.59,264.0,14102.70999999999,264.0
1997-09-11,40172.60999999999,282.0,24652.470000000016,282.0,21218.580000000024,282.0
1997-09-12,42808.65999999999,261.0,30014.120000000006,261.0,23249.249999999993,261.0
1997-09-13,53264.74999999997,255.0,58794.74000000003,255.0,13573.070000000005,255.0
1997-09-14,39668.850000000006,294.0,12365.32,294.0,30513.830000000016,294.0
1997-09-15,49921.65999999999,270.0,43575.91999999999,270.0,19589.3,270.0
1997-09-16,45736.91999999999,240.0,39758.32,240.0,19262.16000000001,240.0
1997-09-17,36324.460000000014,288.0,16335.720000000005,288.0,25476.950000000004,288.0
1997-09-18,55345.64999999999,333.0,59193.420000000006,333.0,15989.469999999998,333.0
1997-09-19,59195.61999999999,303.0,65141.08999999999,303.0,16057.669999999996,303.0
1997-09-20,21613.660000000007,246.0,10893.760000000002,246.0,14905.679999999998,246.0
1997-09-21,53569.27,312.0,61531.28999999999,312.0,13674.490000000005,312.0
1997-09-22,54148.97000000001,330.0,39575.54000000001,330.0,27451.199999999986,330.0
1997-09-23,7989.349999999999,303.0,85.09,303.0,7252.78,303.0
1997-09-24,8149.340000000002,369.0,-31.91,369.0,7495.850000000002,369.0
1997-09-25,24160.84999999999,309.0,23225.780000000002,309.0,13423.850000000004,309.0
1997-09-26,43152.36000000001,243.0,40758.73000000002,243.0,15445.610000000004,243.0
1997-09-27,46171.079999999994,300.0,53475.43000000002,300.0,15248.490000000005,300.0
1997-09-28,10317.830000000002,360.0,-12.77,360.0,9419.890000000007,360.0
1997-09-29,60859.259999999995,342.0,78962.98999999995,342.0,13001.070000000002,342.0
1997-09-30,54056.72,309.0,67509.73000000001,309.0,11198.830000000002,309.0
1997-10-01,28944.18999999999,282.0,13580.780000000004,282.0,21230.84,282.0
1997-10-02,45940.7,240.0,61554.60999999998,240.0,8881.580000000002,240.0
1997-10-03,43599.77,213.0,58303.26999999998,213.0,5585.459999999998,213.0
1997-10-04,49350.04999999999,267.0,70053.62000000002,267.0,7452.43,267.0
1997-10-05,45160.519999999975,231.0,59901.579999999994,231.0,7202.6900000000005,231.0
1997-10-06,49260.01000000002,261.0,68047.1,261.0,7549.909999999999,261.0
1997-10-07,45709.03999999999,252.0,60807.359999999964,252.0,8873.570000000003,252.0
1997-10-08,50670.06000000001,288.0,66242.83999999997,288.0,10602.619999999999,288.0
1997-10-09,34127.19,222.0,34265.25999999999,222.0,13453.770000000006,222.0
1997-10-10,17281.429999999993,279.0,2030.2399999999996,279.0,15524.159999999996,279.0
1997-10-11,42252.67,273.0,51326.549999999996,273.0,12139.970000000005,273.0
1997-10-12,46392.90999999999,288.0,53528.63999999997,288.0,15108.350000000002,288.0
1997-10-13,43115.09,270.0,52466.51000000001,270.0,12918.980000000001,270.0
1997-10-14,2663.3199999999993,138.0,-15.180000000000003,138.0,2474.3599999999997,138.0
1997-10-15,23874.32999999999,120.0,34563.28999999999,120.0,2455.729999999999,120.0
1997-10-16,31971.19,156.0,46129.74000000001,156.0,3356.399999999999,156.0
1997-10-17,14033.960000000001,309.0,49.05000000000001,309.0,13122.990000000009,309.0
1997-10-18,12494.710000000001,306.0,30.289999999999992,306.0,11676.930000000006,306.0
1997-10-19,21393.219999999998,294.0,6243.240000000002,294.0,17222.019999999997,294.0
1997-10-20,24258.19,246.0,8549.509999999998,246.0,19307.60000000001,246.0
1997-10-21,10973.930000000006,267.0,30.589999999999993,267.0,10277.02,267.0
1997-10-22,26571.90999999999,162.0,42186.18,162.0,4142.34,162.0
1997-10-23,29544.519999999997,165.0,43493.390000000014,165.0,4248.599999999999,165.0
1997-10-24,7503.390000000003,231.0,38.87000000000001,231.0,6959.939999999997,231.0
1997-10-25,18402.680000000008,306.0,4588.519999999997,306.0,15109.650000000001,306.0
1997-10-26,3989.9899999999993,213.0,-2.15,213.0,3688.6799999999994,213.0
1997-10-27,5489.540000000003,195.0,-15.900000000000004,195.0,5112.380000000001,195.0
1997-10-28,31554.980000000007,219.0,44200.619999999995,219.0,8164.829999999996,219.0
1997-10-29,13756.170000000004,69.0,21905.71,69.0,1254.31,69.0
1997-10-30,12987.430000000002,66.0,21072.809999999994,66.0,1113.77,66.0
1997-10-31,23492.780000000006,165.0,37439.820000000014,165.0,3886.7999999999993,165.0
1997-11-01,13407.660000000002,267.0,3571.550000000001,267.0,11193.179999999997,267.0
1997-11-02,20371.070000000003,267.0,14750.94,267.0,11976.420000000002,267.0
1997-11-03,17007.699999999997,234.0,9019.669999999996,234.0,11940.81,234.0
1997-11-04,5433.65,309.0,18.610000000000003,309.0,5176.85,309.0
1997-11-05,14189.019999999999,96.0,12650.31,96.0,6950.4,96.0
1997-11-06,17074.77,216.0,13912.270000000004,216.0,10036.579999999998,216.0
1997-11-07,8482.659999999998,303.0,1.3800000000000023,303.0,8035.4900000000025,303.0
1997-11-08,3770.71,303.0,-25.73,303.0,3555.019999999999,303.0
1997-11-09,4818.299999999999,303.0,-196.31000000000003,303.0,4569.25,303.0
1997-11-10,15075.23,294.0,1789.4299999999996,294.0,13474.02,294.0
1997-11-11,6274.179999999998,300.0,222.91999999999996,300.0,5950.699999999998,300.0
1997-11-12,5194.659999999999,297.0,225.86999999999992,297.0,4927.2300000000005,297.0
1997-11-13,7742.880000000004,297.0,-22.54,297.0,7388.379999999997,297.0
1997-11-14,6115.359999999999,297.0,-38.279999999999994,297.0,5808.919999999998,297.0
1997-11-15,6019.44,294.0,-28.550000000000004,294.0,5712.070000000001,294.0
1997-11-16,13422.670000000006,285.0,1948.0800000000004,285.0,12009.630000000001,285.0
1997-11-17,2648.49,42.0,2740.65,42.0,1486.73,42.0
1997-11-18,6457.889999999999,45.0,12895.79,45.0,912.62,45.0
1997-11-19,11389.149999999998,75.0,16661.82,75.0,2947.94,75.0
1997-11-20,24669.469999999998,213.0,34762.31999999999,213.0,8368.329999999998,213.0
1997-11-21,3545.68,288.0,-46.300000000000004,288.0,3390.959999999999,288.0
1997-11-22,13426.410000000002,279.0,698.2,279.0,12701.779999999993,279.0
1997-11-23,20164.540000000005,255.0,16192.980000000001,255.0,11766.919999999996,255.0
1997-11-24,16424.8,180.0,11390.150000000001,180.0,10327.89,180.0
1997-11-25,4497.950000000001,27.0,8298.98,27.0,539.8900000000001,27.0
1997-11-26,7649.019999999999,279.0,1931.9400000000007,279.0,6487.6799999999985,279.0
1997-11-27,14396.810000000005,117.0,21684.769999999997,117.0,4320.8499999999985,117.0
1997-11-28,15194.060000000001,270.0,902.5300000000001,270.0,14348.359999999999,270.0
1997-11-29,14815.379999999996,279.0,882.8399999999999,279.0,13964.079999999996,279.0
1997-11-30,10906.819999999998,276.0,47.46,276.0,10453.549999999997,276.0
1997-12-01,21847.920000000006,195.0,26730.610000000008,195.0,9513.849999999997,195.0
1997-12-02,22327.34000000001,183.0,30363.40000000001,183.0,8148.679999999999,183.0
1997-12-03,14080.22,258.0,5141.75,258.0,12025.560000000005,258.0
1997-12-04,6372.629999999999,276.0,67.28999999999999,276.0,6097.030000000001,276.0
1997-12-05,11229.050000000001,273.0,662.3900000000004,273.0,10455.470000000001,273.0
1997-12-06,14814.36,264.0,219.21,264.0,14134.139999999998,264.0
1997-12-07,8377.129999999997,270.0,4.390000000000002,270.0,8087.2,270.0
