Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,16395,-,-,India,27.55,71.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed
2014,1,1,0,30,0,0,0,4.926326274871826
2014,1,1,1,30,0,0,0,4.855381488800049
2014,1,1,2,30,0,0,0,4.682219505310059
2014,1,1,3,30,0,0,0,4.43217134475708
2014,1,1,4,30,0,0,0,4.201676368713379
2014,1,1,5,30,0,0,0,3.3778414726257324
2014,1,1,6,30,0,0,0,3.4431755542755127
2014,1,1,7,30,0,0,0,3.52616286277771
2014,1,1,8,30,79,252,124,3.3493363857269287
2014,1,1,9,30,126,527,314,2.8803799152374268
2014,1,1,10,30,156,643,476,3.0474047660827637
2014,1,1,11,30,165,728,596,3.9810943603515625
2014,1,1,12,30,168,762,651,4.275076866149902
2014,1,1,13,30,171,734,627,4.557958602905273
2014,1,1,14,30,158,707,549,4.784605979919434
2014,1,1,15,30,146,591,403,4.797558307647705
2014,1,1,16,30,133,298,215,4.395864963531494
2014,1,1,17,30,24,0,24,4.134913444519043
2014,1,1,18,30,0,0,0,4.054741382598877
2014,1,1,19,30,0,0,0,3.8789446353912354
2014,1,1,20,30,0,0,0,3.588801145553589
2014,1,1,21,30,0,0,0,3.290863275527954
2014,1,1,22,30,0,0,0,3.035221815109253
2014,1,1,23,30,0,0,0,2.783203601837158
2014,1,2,0,30,0,0,0,2.5653369426727295
2014,1,2,1,30,0,0,0,2.358476161956787
2014,1,2,2,30,0,0,0,2.1602513790130615
2014,1,2,3,30,0,0,0,1.919446349143982
2014,1,2,4,30,0,0,0,1.6736292839050293
2014,1,2,5,30,0,0,0,1.5357511043548584
2014,1,2,6,30,0,0,0,1.5448096990585327
2014,1,2,7,30,0,0,0,1.6166423559188843
2014,1,2,8,30,79,250,124,1.7617017030715942
2014,1,2,9,30,124,551,320,1.6695795059204102
2014,1,2,10,30,156,643,476,1.7641069889068604
2014,1,2,11,30,171,703,588,2.1704137325286865
2014,1,2,12,30,182,715,636,2.2879252433776855
2014,1,2,13,30,181,705,620,2.4509756565093994
2014,1,2,14,30,166,677,542,2.468592882156372
2014,1,2,15,30,159,567,407,2.3577146530151367
2014,1,2,16,30,135,270,210,2.2645833492279053
2014,1,2,17,30,26,0,26,2.3268911838531494
2014,1,2,18,30,0,0,0,2.449289083480835
2014,1,2,19,30,0,0,0,2.4826643466949463
2014,1,2,20,30,0,0,0,2.595210313796997
2014,1,2,21,30,0,0,0,2.7010252475738525
2014,1,2,22,30,0,0,0,2.7260401248931885
2014,1,2,23,30,0,0,0,2.6767756938934326
2014,1,3,0,30,0,0,0,2.6166281700134277
2014,1,3,1,30,0,0,0,2.6044185161590576
2014,1,3,2,30,0,0,0,2.528095006942749
2014,1,3,3,30,0,0,0,2.4144575595855713
2014,1,3,4,30,0,0,0,2.2992961406707764
2014,1,3,5,30,0,0,0,2.25785493850708
2014,1,3,6,30,0,0,0,2.2608842849731445
2014,1,3,7,30,0,0,0,2.2649664878845215
2014,1,3,8,30,81,263,128,2.1441307067871094
2014,1,3,9,30,129,544,322,1.7310431003570557
2014,1,3,10,30,159,662,489,1.526814579963684
2014,1,3,11,30,176,722,604,1.6190673112869263
2014,1,3,12,30,183,744,657,1.4904359579086304
2014,1,3,13,30,181,736,640,1.4183210134506226
2014,1,3,14,30,170,694,556,1.3283414840698242
2014,1,3,15,30,145,605,411,1.2227200269699097
2014,1,3,16,30,142,286,223,1.3031657934188843
2014,1,3,17,30,14,0,14,1.7200263738632202
2014,1,3,18,30,0,0,0,1.982890009880066
2014,1,3,19,30,0,0,0,2.022545337677002
2014,1,3,20,30,0,0,0,1.9177627563476562
2014,1,3,21,30,0,0,0,1.6803849935531616
2014,1,3,22,30,0,0,0,1.3448237180709839
2014,1,3,23,30,0,0,0,1.006542682647705
2014,1,4,0,30,0,0,0,0.7115874290466309
2014,1,4,1,30,0,0,0,0.4774349331855774
2014,1,4,2,30,0,0,0,0.4355355203151703
2014,1,4,3,30,0,0,0,0.4271520674228668
2014,1,4,4,30,0,0,0,0.40835967659950256
2014,1,4,5,30,0,0,0,0.38845670223236084
2014,1,4,6,30,0,0,0,0.3746874928474426
2014,1,4,7,30,0,0,0,0.4174603223800659
2014,1,4,8,30,80,262,127,0.5977362990379333
2014,1,4,9,30,129,549,324,0.6610873937606812
2014,1,4,10,30,156,643,476,0.2742782533168793
2014,1,4,11,30,165,731,599,0.8005573749542236
2014,1,4,12,30,182,719,640,1.0457345247268677
2014,1,4,13,30,179,713,625,1.234229326248169
2014,1,4,14,30,165,688,550,1.19706392288208
2014,1,4,15,30,151,574,405,1.1396440267562866
2014,1,4,16,30,144,294,227,1.4780690670013428
2014,1,4,17,30,31,0,31,2.127154588699341
2014,1,4,18,30,0,0,0,2.7021846771240234
2014,1,4,19,30,0,0,0,3.1534197330474854
2014,1,4,20,30,0,0,0,3.520456075668335
2014,1,4,21,30,0,0,0,3.69661808013916
2014,1,4,22,30,0,0,0,3.672675609588623
2014,1,4,23,30,0,0,0,3.5654678344726562
2014,1,5,0,30,0,0,0,3.394615650177002
2014,1,5,1,30,0,0,0,3.192250967025757
2014,1,5,2,30,0,0,0,3.0621399879455566
2014,1,5,3,30,0,0,0,2.903517484664917
2014,1,5,4,30,0,0,0,2.7161314487457275
2014,1,5,5,30,0,0,0,2.6056439876556396
2014,1,5,6,30,0,0,0,2.552098274230957
2014,1,5,7,30,0,0,0,2.5233514308929443
2014,1,5,8,30,78,244,122,2.187622308731079
2014,1,5,9,30,126,524,313,1.5645204782485962
2014,1,5,10,30,162,618,470,1.2297608852386475
2014,1,5,11,30,176,712,600,1.7978284358978271
2014,1,5,12,30,181,722,642,2.0596470832824707
2014,1,5,13,30,179,717,629,2.238253355026245
2014,1,5,14,30,164,694,553,2.4253406524658203
2014,1,5,15,30,151,581,409,2.519008159637451
2014,1,5,16,30,145,302,231,2.4172825813293457
2014,1,5,17,30,29,0,29,2.2850091457366943
2014,1,5,18,30,0,0,0,2.131883144378662
2014,1,5,19,30,0,0,0,1.9129053354263306
2014,1,5,20,30,0,0,0,1.7180531024932861
2014,1,5,21,30,0,0,0,1.4827890396118164
2014,1,5,22,30,0,0,0,1.2926307916641235
2014,1,5,23,30,0,0,0,1.1916269063949585
2014,1,6,0,30,0,0,0,1.1064625978469849
2014,1,6,1,30,0,0,0,1.0130361318588257
2014,1,6,2,30,0,0,0,0.7694261074066162
2014,1,6,3,30,0,0,0,0.4973151385784149
2014,1,6,4,30,0,0,0,0.4065573215484619
2014,1,6,5,30,0,0,0,0.6914953589439392
2014,1,6,6,30,0,0,0,0.9553371071815491
2014,1,6,7,30,0,0,0,1.1191564798355103
2014,1,6,8,30,80,259,126,1.112415075302124
2014,1,6,9,30,123,551,319,0.9643197655677795
2014,1,6,10,30,165,614,471,0.8420236706733704
2014,1,6,11,30,170,712,594,0.6924926042556763
