Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,16395,-,-,India,27.55,71.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed
2005,1,5,10,30,157,660,485,0.9592075347900391
2005,1,5,11,30,174,725,605,0.5168705582618713
2005,1,5,12,30,181,751,660,0.6420180201530457
2005,1,5,13,30,179,744,646,1.0894361734390259
2005,1,5,14,30,168,704,563,1.4622498750686646
2005,1,5,15,30,146,617,420,1.7746835947036743
2005,1,5,16,30,108,450,237,2.0745186805725098
2005,1,5,17,30,34,7,35,2.386293411254883
2005,1,5,18,30,0,0,0,2.572051525115967
2005,1,5,19,30,0,0,0,2.604236125946045
2005,1,5,20,30,0,0,0,2.4849071502685547
2005,1,5,21,30,0,0,0,2.35479474067688
2005,1,5,22,30,0,0,0,2.2529172897338867
2005,1,5,23,30,0,0,0,2.1865532398223877
2005,1,6,0,30,0,0,0,2.1176609992980957
2005,1,6,1,30,0,0,0,2.005112648010254
2005,1,6,2,30,0,0,0,1.7979552745819092
2005,1,6,3,30,0,0,0,1.6571933031082153
2005,1,6,4,30,0,0,0,1.6652230024337769
2005,1,6,5,30,0,0,0,1.8374227285385132
2005,1,6,6,30,0,0,0,1.9609766006469727
2005,1,6,7,30,0,0,0,2.0468215942382812
2005,1,6,8,30,78,248,122,1.8994202613830566
2005,1,6,9,30,126,525,312,1.5311081409454346
2005,1,6,10,30,157,642,477,2.289933919906616
2005,1,6,11,30,173,716,599,2.647171974182129
2005,1,6,12,30,180,742,655,2.812082052230835
2005,1,6,13,30,178,736,641,2.905503988265991
2005,1,6,14,30,167,697,560,2.9468677043914795
2005,1,6,15,30,146,612,419,2.990262985229492
2005,1,6,16,30,108,448,238,3.046511650085449
2005,1,6,17,30,27,0,27,3.0780155658721924
2005,1,6,18,30,0,0,0,3.138169527053833
2005,1,6,19,30,0,0,0,3.0633132457733154
2005,1,6,20,30,0,0,0,3.01369571685791
2005,1,6,21,30,0,0,0,2.926318407058716
2005,1,6,22,30,0,0,0,2.8410134315490723
2005,1,6,23,30,0,0,0,2.74932861328125
2005,1,7,0,30,0,0,0,2.6638381481170654
2005,1,7,1,30,0,0,0,2.630075454711914
2005,1,7,2,30,0,0,0,2.454960346221924
2005,1,7,3,30,0,0,0,2.2276554107666016
2005,1,7,4,30,0,0,0,2.014042615890503
2005,1,7,5,30,0,0,0,1.7748256921768188
2005,1,7,6,30,0,0,0,1.4303605556488037
2005,1,7,7,30,0,0,0,1.0619663000106812
2005,1,7,8,30,73,285,123,0.9028345942497253
2005,1,7,9,30,126,532,316,0.6898728013038635
2005,1,7,10,30,157,659,485,0.4756464660167694
2005,1,7,11,30,174,723,605,0.7561002969741821
2005,1,7,12,30,180,748,661,1.1555614471435547
2005,1,7,13,30,179,742,647,1.4532963037490845
2005,1,7,14,30,168,702,565,1.6706875562667847
2005,1,7,15,30,147,616,423,1.8026665449142456
2005,1,7,16,30,109,453,241,1.8293704986572266
2005,1,7,17,30,34,3,35,1.744278907775879
2005,1,7,18,30,0,0,0,1.5521397590637207
2005,1,7,19,30,0,0,0,1.3142468929290771
2005,1,7,20,30,0,0,0,1.050296664237976
2005,1,7,21,30,0,0,0,0.7869082689285278
2005,1,7,22,30,0,0,0,0.530754566192627
2005,1,7,23,30,0,0,0,0.29038476943969727
2005,1,8,0,30,0,0,0,0.08284764736890793
2005,1,8,1,30,0,0,0,0.21424607932567596
2005,1,8,2,30,0,0,0,0.7323939800262451
2005,1,8,3,30,0,0,0,1.2729283571243286
2005,1,8,4,30,0,0,0,1.7194321155548096
2005,1,8,5,30,0,0,0,2.09792160987854
2005,1,8,6,30,0,0,0,2.394050359725952
2005,1,8,7,30,0,0,0,2.7227587699890137
2005,1,8,8,30,78,247,122,2.6720352172851562
2005,1,8,9,30,126,525,313,2.3104376792907715
2005,1,8,10,30,156,651,482,2.4186148643493652
2005,1,8,11,30,173,716,601,2.35779070854187
2005,1,8,12,30,180,741,657,2.3940024375915527
2005,1,8,13,30,178,735,643,2.4231412410736084
2005,1,8,14,30,167,695,562,2.268767833709717
2005,1,8,15,30,146,611,422,2.0731725692749023
2005,1,8,16,30,109,450,241,1.9302151203155518
2005,1,8,17,30,37,12,39,1.8197797536849976
2005,1,8,18,30,0,0,0,1.7179850339889526
2005,1,8,19,30,0,0,0,1.5867353677749634
2005,1,8,20,30,0,0,0,1.4259945154190063
2005,1,8,21,30,0,0,0,1.1889606714248657
2005,1,8,22,30,0,0,0,0.9187318086624146
2005,1,8,23,30,0,0,0,0.760572612285614
2005,1,9,0,30,0,0,0,0.8324612379074097
2005,1,9,1,30,0,0,0,0.9701325297355652
2005,1,9,2,30,0,0,0,1.096144437789917
2005,1,9,3,30,0,0,0,1.2609995603561401
2005,1,9,4,30,0,0,0,1.5190532207489014
2005,1,9,5,30,0,0,0,1.8577899932861328
2005,1,9,6,30,0,0,0,2.2348666191101074
2005,1,9,7,30,0,0,0,2.5929696559906006
2005,1,9,8,30,72,277,121,2.626314878463745
2005,1,9,9,30,125,521,311,2.300307273864746
2005,1,9,10,30,155,649,480,2.5266194343566895
2005,1,9,11,30,170,715,599,2.5704331398010254
2005,1,9,12,30,180,742,659,2.635032892227173
2005,1,9,13,30,178,738,647,2.6672580242156982
2005,1,9,14,30,168,700,567,2.714215040206909
2005,1,9,15,30,147,617,427,2.787630558013916
2005,1,9,16,30,110,457,246,2.7384233474731445
2005,1,9,17,30,36,0,36,2.708665132522583
2005,1,9,18,30,0,0,0,2.769829034805298
2005,1,9,19,30,0,0,0,2.837398052215576
2005,1,9,20,30,0,0,0,2.995276689529419
2005,1,9,21,30,0,0,0,3.020622491836548
2005,1,9,22,30,0,0,0,2.9996254444122314
2005,1,9,23,30,0,0,0,2.9503090381622314
2005,1,10,0,30,0,0,0,2.853456735610962
2005,1,10,1,30,0,0,0,2.695787191390991
2005,1,10,2,30,0,0,0,2.288221836090088
2005,1,10,3,30,0,0,0,1.8511734008789062
2005,1,10,4,30,0,0,0,1.3965867757797241
2005,1,10,5,30,0,0,0,0.8792376518249512
2005,1,10,6,30,0,0,0,0.37410852313041687
2005,1,10,7,30,0,0,0,0.08514492958784103
2005,1,10,8,30,78,248,122,0.324317991733551
2005,1,10,9,30,126,531,316,0.5190296173095703
2005,1,10,10,30,155,653,483,1.074779748916626
2005,1,10,11,30,175,723,610,1.4024080038070679
2005,1,10,12,30,188,711,648,1.5199034214019775
2005,1,10,13,30,187,701,634,1.5475367307662964
2005,1,10,14,30,223,584,558,1.6086105108261108
2005,1,10,15,30,231,224,334,1.7031511068344116
2005,1,10,16,30,149,345,253,1.8436084985733032
2005,1,10,17,30,29,0,29,2.182323694229126
2005,1,10,18,30,0,0,0,2.484738826751709
2005,1,10,19,30,0,0,0,2.699019432067871
2005,1,10,20,30,0,0,0,2.9111385345458984
2005,1,10,21,30,0,0,0,3.1715502738952637
2005,1,10,22,30,0,0,0,3.4063189029693604
2005,1,10,23,30,0,0,0,3.533792734146118
2005,1,11,0,30,0,0,0,3.5626378059387207
2005,1,11,1,30,0,0,0,3.5167415142059326
2005,1,11,2,30,0,0,0,3.340369462966919
2005,1,11,3,30,0,0,0,3.2114105224609375
2005,1,11,4,30,0,0,0,3.1210410594940186
2005,1,11,5,30,0,0,0,2.9952232837677
2005,1,11,6,30,0,0,0,2.843230724334717
2005,1,11,7,30,0,0,0,2.692080497741699
2005,1,11,8,30,78,249,122,2.466320514678955
2005,1,11,9,30,131,503,311,2.0115549564361572
2005,1,11,10,30,160,629,477,1.9466503858566284
2005,1,11,11,30,176,698,597,1.8220161199569702
2005,1,11,12,30,186,718,652,1.655198574066162
2005,1,11,13,30,185,710,639,1.722432255744934
2005,1,11,14,30,164,713,574,1.8196940422058105
2005,1,11,15,30,146,627,435,1.92261803150177
2005,1,11,16,30,150,357,258,2.0608203411102295
2005,1,11,17,30,41,18,43,2.1956703662872314
2005,1,11,18,30,0,0,0,2.3465683460235596
2005,1,11,19,30,0,0,0,2.529604196548462
2005,1,11,20,30,0,0,0,2.925018787384033
2005,1,11,21,30,0,0,0,3.2180068492889404
2005,1,11,22,30,0,0,0,3.347553014755249
2005,1,11,23,30,0,0,0,3.4028148651123047
2005,1,12,0,30,0,0,0,3.4155893325805664
2005,1,12,1,30,0,0,0,3.440488576889038
2005,1,12,2,30,0,0,0,3.3215889930725098
2005,1,12,3,30,0,0,0,3.1264331340789795
2005,1,12,4,30,0,0,0,2.9629225730895996
2005,1,12,5,30,0,0,0,2.8647146224975586
2005,1,12,6,30,0,0,0,2.826690673828125
2005,1,12,7,30,0,0,0,2.816822052001953
2005,1,12,8,30,78,250,123,2.6871798038482666
2005,1,12,9,30,135,511,318,2.224102735519409
2005,1,12,10,30,149,679,492,1.9811930656433105
2005,1,12,11,30,166,731,608,1.7918022871017456
2005,1,12,12,30,184,772,686,1.603187084197998
2005,1,12,13,30,182,766,674,1.532955288887024
2005,1,12,14,30,172,727,592,1.48515784740448
2005,1,12,15,30,149,635,443,1.4795747995376587
2005,1,12,16,30,153,301,245,1.5588408708572388
2005,1,12,17,30,44,22,47,1.8737800121307373
2005,1,12,18,30,0,0,0,2.2904489040374756
2005,1,12,19,30,0,0,0,2.627955436706543
2005,1,12,20,30,0,0,0,2.8223376274108887
2005,1,12,21,30,0,0,0,2.926159620285034
2005,1,12,22,30,0,0,0,3.0235586166381836
2005,1,12,23,30,0,0,0,3.104384660720825
2005,1,13,0,30,0,0,0,3.13364577293396
2005,1,13,1,30,0,0,0,3.077625036239624
2005,1,13,2,30,0,0,0,3.0679855346679688
2005,1,13,3,30,0,0,0,3.089874267578125
2005,1,13,4,30,0,0,0,3.104705333709717
2005,1,13,5,30,0,0,0,3.173617362976074
2005,1,13,6,30,0,0,0,3.271294116973877
2005,1,13,7,30,0,0,0,3.322932004928589
2005,1,13,8,30,79,249,123,2.9801487922668457
2005,1,13,9,30,135,476,306,2.2165536880493164
2005,1,13,10,30,163,630,482,1.6567349433898926
2005,1,13,11,30,173,710,603,1.173997402191162
2005,1,13,12,30,181,751,672,0.9363197088241577
2005,1,13,13,30,180,745,661,0.84648597240448
2005,1,13,14,30,170,708,581,0.804481565952301
2005,1,13,15,30,149,626,441,0.840294361114502
2005,1,13,16,30,113,471,258,0.8788335919380188
2005,1,13,17,30,50,56,57,1.2131404876708984
2005,1,13,18,30,0,0,0,1.65353524684906
2005,1,13,19,30,0,0,0,1.9527499675750732
2005,1,13,20,30,0,0,0,2.1105422973632812
2005,1,13,21,30,0,0,0,2.289386510848999
2005,1,13,22,30,0,0,0,2.47396183013916
2005,1,13,23,30,0,0,0,2.5898098945617676
2005,1,14,0,30,0,0,0,2.681880235671997
2005,1,14,1,30,0,0,0,2.757673978805542
2005,1,14,2,30,0,0,0,2.653496742248535
2005,1,14,3,30,0,0,0,2.497239112854004
2005,1,14,4,30,0,0,0,2.4629459381103516
2005,1,14,5,30,0,0,0,2.6696243286132812
2005,1,14,6,30,0,0,0,2.92256498336792
2005,1,14,7,30,0,0,0,3.0655417442321777
2005,1,14,8,30,78,254,124,2.8389487266540527
2005,1,14,9,30,127,537,321,2.5481069087982178
2005,1,14,10,30,158,666,496,2.49912691116333
2005,1,14,11,30,175,733,621,2.1546108722686768
2005,1,14,12,30,178,746,667,1.8604958057403564
2005,1,14,13,30,181,756,671,1.7158209085464478
2005,1,14,14,30,171,719,591,1.8651481866836548
2005,1,14,15,30,151,638,450,2.159414529800415
2005,1,14,16,30,115,484,265,2.451049566268921
2005,1,14,17,30,51,183,73,2.9396188259124756
2005,1,14,18,30,0,0,0,3.4466257095336914
2005,1,14,19,30,0,0,0,3.793994426727295
2005,1,14,20,30,0,0,0,4.00752067565918
2005,1,14,21,30,0,0,0,4.122183322906494
2005,1,14,22,30,0,0,0,4.198538303375244
2005,1,14,23,30,0,0,0,4.218268871307373
2005,1,15,0,30,0,0,0,4.143218517303467
2005,1,15,1,30,0,0,0,4.133342742919922
2005,1,15,2,30,0,0,0,4.022326469421387
2005,1,15,3,30,0,0,0,4.0061492919921875
2005,1,15,4,30,0,0,0,4.019847393035889
2005,1,15,5,30,0,0,0,4.012364387512207
2005,1,15,6,30,0,0,0,4.059281349182129
2005,1,15,7,30,0,0,0,4.100341320037842
2005,1,15,8,30,74,288,125,3.5707719326019287
2005,1,15,9,30,127,536,321,3.1561574935913086
2005,1,15,10,30,202,560,487,3.2912747859954834
2005,1,15,11,30,307,248,458,2.758437395095825
2005,1,15,12,30,331,281,516,2.2467947006225586
2005,1,15,13,30,234,671,670,1.932259202003479
2005,1,15,14,30,230,575,567,1.9793517589569092
2005,1,15,15,30,231,148,301,2.2030954360961914
2005,1,15,16,30,115,482,266,2.497814655303955
2005,1,15,17,30,51,51,58,2.9940025806427
2005,1,15,18,30,0,0,0,3.5554397106170654
2005,1,15,19,30,0,0,0,3.9138641357421875
2005,1,15,20,30,0,0,0,4.229641914367676
2005,1,15,21,30,0,0,0,4.439244270324707
2005,1,15,22,30,0,0,0,4.505014896392822
2005,1,15,23,30,0,0,0,4.526423454284668
2005,1,16,0,30,0,0,0,4.570928573608398
2005,1,16,1,30,0,0,0,4.671185493469238
2005,1,16,2,30,0,0,0,4.552907943725586
2005,1,16,3,30,0,0,0,4.368597507476807
2005,1,16,4,30,0,0,0,4.18426513671875
2005,1,16,5,30,0,0,0,3.972843647003174
2005,1,16,6,30,0,0,0,3.7781410217285156
2005,1,16,7,30,0,0,0,3.5622589588165283
2005,1,16,8,30,79,200,115,3.091737747192383
2005,1,16,9,30,172,216,251,2.8300323486328125
2005,1,16,10,30,201,581,497,3.0126266479492188
2005,1,16,11,30,176,738,627,3.3722293376922607
2005,1,16,12,30,184,765,688,3.345613956451416
2005,1,16,13,30,182,760,678,3.285841226577759
2005,1,16,14,30,172,724,599,3.181839942932129
2005,1,16,15,30,152,645,458,3.108623743057251
2005,1,16,16,30,117,493,273,3.065093755722046
2005,1,16,17,30,47,21,50,3.317154884338379
2005,1,16,18,30,0,0,0,3.853163480758667
2005,1,16,19,30,0,0,0,4.2349348068237305
2005,1,16,20,30,0,0,0,4.492318630218506
2005,1,16,21,30,0,0,0,4.565608978271484
2005,1,16,22,30,0,0,0,4.541837692260742
2005,1,16,23,30,0,0,0,4.4875807762146
2005,1,17,0,30,0,0,0,4.411129474639893
2005,1,17,1,30,0,0,0,4.361318111419678
2005,1,17,2,30,0,0,0,4.381286144256592
2005,1,17,3,30,0,0,0,4.471642971038818
2005,1,17,4,30,0,0,0,4.528986930847168
2005,1,17,5,30,0,0,0,4.506264686584473
2005,1,17,6,30,0,0,0,4.411841869354248
2005,1,17,7,30,0,0,0,4.168338298797607
2005,1,17,8,30,74,290,126,3.3917274475097656
2005,1,17,9,30,128,538,323,2.762726068496704
2005,1,17,10,30,158,667,500,2.708322286605835
2005,1,17,11,30,176,735,627,2.6889209747314453
2005,1,17,12,30,184,765,690,2.464329481124878
2005,1,17,13,30,183,764,684,2.4677953720092773
2005,1,17,14,30,174,732,607,2.6809399127960205
2005,1,17,15,30,154,656,467,2.8748531341552734
2005,1,17,16,30,144,421,279,2.9748048782348633
2005,1,17,17,30,53,47,60,2.995511531829834
2005,1,17,18,30,0,0,0,3.0508227348327637
2005,1,17,19,30,0,0,0,3.0006232261657715
2005,1,17,20,30,0,0,0,2.7229485511779785
2005,1,17,21,30,0,0,0,2.319164276123047
2005,1,17,22,30,0,0,0,1.968421459197998
2005,1,17,23,30,0,0,0,1.7252432107925415
2005,1,18,0,30,0,0,0,1.6276543140411377
2005,1,18,1,30,0,0,0,1.65770423412323
2005,1,18,2,30,0,0,0,1.4148246049880981
2005,1,18,3,30,0,0,0,0.9407981634140015
2005,1,18,4,30,0,0,0,0.40815269947052
2005,1,18,5,30,0,0,0,0.1648617535829544
2005,1,18,6,30,0,0,0,0.5240058898925781
2005,1,18,7,30,0,0,0,0.7598557472229004
2005,1,18,8,30,82,252,128,0.6213275790214539
2005,1,18,9,30,128,530,322,0.3613555431365967
2005,1,18,10,30,151,685,503,0.4272693693637848
2005,1,18,11,30,166,742,623,0.7784140706062317
2005,1,18,12,30,171,774,686,0.8663263916969299
2005,1,18,13,30,169,776,680,0.9212015867233276
2005,1,18,14,30,161,740,602,1.049689531326294
2005,1,18,15,30,146,661,464,1.287608027458191
2005,1,18,16,30,145,425,283,1.5462836027145386
2005,1,18,17,30,56,58,64,1.8044767379760742
2005,1,18,18,30,0,0,0,1.9816049337387085
2005,1,18,19,30,0,0,0,1.959532380104065
2005,1,18,20,30,0,0,0,1.843663215637207
2005,1,18,21,30,0,0,0,1.8162658214569092
2005,1,18,22,30,0,0,0,1.9903966188430786
2005,1,18,23,30,0,0,0,2.212001085281372
2005,1,19,0,30,0,0,0,2.4195003509521484
2005,1,19,1,30,0,0,0,2.559110164642334
2005,1,19,2,30,0,0,0,2.3116800785064697
2005,1,19,3,30,0,0,0,2.029078960418701
2005,1,19,4,30,0,0,0,2.1106250286102295
2005,1,19,5,30,0,0,0,2.3720014095306396
2005,1,19,6,30,0,0,0,2.574859619140625
2005,1,19,7,30,0,0,0,2.7389512062072754
2005,1,19,8,30,82,256,129,2.6361632347106934
2005,1,19,9,30,128,536,325,2.0901341438293457
2005,1,19,10,30,155,670,500,1.3167219161987305
2005,1,19,11,30,173,723,620,0.6136073470115662
2005,1,19,12,30,186,775,703,0.5352133512496948
2005,1,19,13,30,184,770,693,0.7318814992904663
2005,1,19,14,30,175,734,614,0.8281678557395935
2005,1,19,15,30,154,656,472,1.01487398147583
2005,1,19,16,30,120,506,285,1.1946476697921753
2005,1,19,17,30,56,44,62,1.2683923244476318
2005,1,19,18,30,0,0,0,1.4327750205993652
2005,1,19,19,30,0,0,0,1.5892329216003418
2005,1,19,20,30,0,0,0,1.589110255241394
2005,1,19,21,30,0,0,0,1.482766032218933
2005,1,19,22,30,0,0,0,1.3498377799987793
2005,1,19,23,30,0,0,0,1.1800533533096313
2005,1,20,0,30,0,0,0,0.9684147834777832
2005,1,20,1,30,0,0,0,0.8372042179107666
2005,1,20,2,30,0,0,0,0.8284480571746826
2005,1,20,3,30,0,0,0,0.7184532880783081
2005,1,20,4,30,0,0,0,0.9281258583068848
2005,1,20,5,30,0,0,0,1.016442894935608
2005,1,20,6,30,0,0,0,1.1208652257919312
2005,1,20,7,30,0,0,0,1.2017632722854614
2005,1,20,8,30,82,139,108,1.6629527807235718
2005,1,20,9,30,168,396,314,1.6247116327285767
2005,1,20,10,30,222,416,437,1.4337199926376343
2005,1,20,11,30,249,518,570,1.1094061136245728
2005,1,20,12,30,341,202,477,0.738044798374176
2005,1,20,13,30,335,129,421,0.3668009638786316
2005,1,20,14,30,263,31,282,0.7681349515914917
2005,1,20,15,30,173,3,175,1.1209815740585327
2005,1,20,16,30,113,0,113,1.1157265901565552
2005,1,20,17,30,27,0,27,1.108144998550415
2005,1,20,18,30,0,0,0,1.283378005027771
2005,1,20,19,30,0,0,0,1.6191879510879517
2005,1,20,20,30,0,0,0,1.9551173448562622
2005,1,20,21,30,0,0,0,2.0353925228118896
2005,1,20,22,30,0,0,0,2.0002143383026123
2005,1,20,23,30,0,0,0,2.2986528873443604
2005,1,21,0,30,0,0,0,2.689934492111206
2005,1,21,1,30,0,0,0,2.9152019023895264
2005,1,21,2,30,0,0,0,2.8765339851379395
2005,1,21,3,30,0,0,0,2.7654430866241455
2005,1,21,4,30,0,0,0,2.8069987297058105
2005,1,21,5,30,0,0,0,3.1313393115997314
2005,1,21,6,30,0,0,0,2.9175045490264893
2005,1,21,7,30,0,0,0,3.015231132507324
2005,1,21,8,30,59,0,59,2.859403133392334
2005,1,21,9,30,63,0,63,2.309490203857422
2005,1,21,10,30,145,0,145,1.7979581356048584
2005,1,21,11,30,181,2,183,1.0784651041030884
2005,1,21,12,30,293,63,336,0.4783945381641388
2005,1,21,13,30,182,747,680,0.7584121823310852
2005,1,21,14,30,172,713,604,1.040583610534668
2005,1,21,15,30,153,637,466,1.0383275747299194
2005,1,21,16,30,122,51,139,0.7943302392959595
2005,1,21,17,30,68,107,84,0.32678931951522827
2005,1,21,18,30,0,0,0,0.5144852995872498
2005,1,21,19,30,0,0,0,1.074835181236267
2005,1,21,20,30,0,0,0,1.3599039316177368
2005,1,21,21,30,0,0,0,1.4450716972351074
2005,1,21,22,30,0,0,0,1.5086040496826172
2005,1,21,23,30,0,0,0,1.5262136459350586
2005,1,22,0,30,0,0,0,1.4281710386276245
2005,1,22,1,30,0,0,0,1.207538366317749
2005,1,22,2,30,0,0,0,1.0600892305374146
2005,1,22,3,30,0,0,0,1.0077037811279297
2005,1,22,4,30,0,0,0,0.9414910674095154
2005,1,22,5,30,0,0,0,0.8888141512870789
2005,1,22,6,30,0,0,0,0.8016195893287659
