Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,16395,-,-,India,27.55,71.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed
2012,1,1,0,30,0,0,0,1.4561235904693604
2012,1,1,1,30,0,0,0,1.4493499994277954
2012,1,1,2,30,0,0,0,1.5307269096374512
2012,1,1,3,30,0,0,0,1.5661441087722778
2012,1,1,4,30,0,0,0,1.4568917751312256
2012,1,1,5,30,0,0,0,4.473544597625732
2012,1,1,6,30,0,0,0,4.343156814575195
2012,1,1,7,30,0,0,0,4.206254005432129
2012,1,1,8,30,83,204,120,3.8048791885375977
2012,1,1,9,30,147,439,304,3.4353134632110596
2012,1,1,10,30,174,595,470,3.616276979446411
2012,1,1,11,30,187,669,583,4.366848468780518
2012,1,1,12,30,194,696,635,4.414831161499023
2012,1,1,13,30,185,708,624,4.371074199676514
2012,1,1,14,30,175,663,541,4.19521427154541
2012,1,1,15,30,154,569,401,3.9323408603668213
2012,1,1,16,30,115,391,223,3.5163321495056152
2012,1,1,17,30,22,0,22,3.216919422149658
2012,1,1,18,30,0,0,0,2.9317610263824463
2012,1,1,19,30,0,0,0,2.570821762084961
2012,1,1,20,30,0,0,0,2.190556049346924
2012,1,1,21,30,0,0,0,1.918217420578003
2012,1,1,22,30,0,0,0,1.7146203517913818
2012,1,1,23,30,0,0,0,1.4821159839630127
2012,1,2,0,30,0,0,0,1.2100991010665894
2012,1,2,1,30,0,0,0,0.9933512210845947
2012,1,2,2,30,0,0,0,0.9315313696861267
2012,1,2,3,30,0,0,0,0.9064065217971802
2012,1,2,4,30,0,0,0,0.8222888112068176
2012,1,2,5,30,0,0,0,0.6153025031089783
2012,1,2,6,30,0,0,0,0.36120685935020447
2012,1,2,7,30,0,0,0,0.06645359098911285
2012,1,2,8,30,83,202,119,0.20419169962406158
2012,1,2,9,30,144,465,310,0.2307438999414444
2012,1,2,10,30,170,603,470,0.1756736785173416
2012,1,2,11,30,187,670,584,0.4181290864944458
2012,1,2,12,30,193,698,636,0.6357771754264832
2012,1,2,13,30,185,709,626,0.6952555775642395
2012,1,2,14,30,175,664,543,0.7430769801139832
2012,1,2,15,30,155,567,403,0.7885221838951111
2012,1,2,16,30,144,265,218,0.9739677906036377
2012,1,2,17,30,25,0,25,1.2701549530029297
2012,1,2,18,30,0,0,0,1.4253278970718384
2012,1,2,19,30,0,0,0,1.448957920074463
2012,1,2,20,30,0,0,0,1.4862045049667358
2012,1,2,21,30,0,0,0,1.5412929058074951
2012,1,2,22,30,0,0,0,1.575665831565857
2012,1,2,23,30,0,0,0,1.640849232673645
2012,1,3,0,30,0,0,0,1.8077113628387451
2012,1,3,1,30,0,0,0,2.016512870788574
2012,1,3,2,30,0,0,0,2.074086904525757
2012,1,3,3,30,0,0,0,2.11008882522583
2012,1,3,4,30,0,0,0,2.1858909130096436
2012,1,3,5,30,0,0,0,2.256661891937256
2012,1,3,6,30,0,0,0,2.2458484172821045
2012,1,3,7,30,0,0,0,2.1915102005004883
2012,1,3,8,30,82,200,118,2.122680902481079
2012,1,3,9,30,145,464,310,1.8034815788269043
2012,1,3,10,30,170,603,470,1.4681669473648071
2012,1,3,11,30,187,672,585,1.2272838354110718
2012,1,3,12,30,198,709,649,1.0296547412872314
2012,1,3,13,30,196,701,633,0.992834210395813
