Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,16395,-,-,India,27.55,71.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed
2010,1,1,0,30,0,0,0,1.3151541948318481
2010,1,1,1,30,0,0,0,1.3690252304077148
2010,1,1,2,30,0,0,0,1.3341953754425049
2010,1,1,3,30,0,0,0,1.3067203760147095
2010,1,1,4,30,0,0,0,1.3181140422821045
2010,1,1,5,30,0,0,0,2.4060776233673096
2010,1,1,6,30,0,0,0,2.8444690704345703
2010,1,1,7,30,0,0,0,3.2494754791259766
2010,1,1,8,30,81,251,126,3.3485186100006104
2010,1,1,9,30,124,550,320,2.691436767578125
2010,1,1,10,30,157,639,475,2.1477034091949463
2010,1,1,11,30,168,718,593,1.8790619373321533
2010,1,1,12,30,176,733,641,1.4700719118118286
2010,1,1,13,30,177,717,622,1.1356470584869385
2010,1,1,14,30,169,686,548,0.7393301129341125
2010,1,1,15,30,149,574,399,0.2343699336051941
2010,1,1,16,30,116,367,217,0.729112982749939
2010,1,1,17,30,20,0,20,1.7294334173202515
2010,1,1,18,30,0,0,0,2.7052600383758545
2010,1,1,19,30,0,0,0,3.475508451461792
2010,1,1,20,30,0,0,0,4.033891677856445
2010,1,1,21,30,0,0,0,4.355525970458984
2010,1,1,22,30,0,0,0,4.55651330947876
2010,1,1,23,30,0,0,0,4.691736221313477
2010,1,2,0,30,0,0,0,4.688878536224365
2010,1,2,1,30,0,0,0,4.584914207458496
2010,1,2,2,30,0,0,0,4.301333904266357
2010,1,2,3,30,0,0,0,4.054074287414551
2010,1,2,4,30,0,0,0,3.8595335483551025
2010,1,2,5,30,0,0,0,3.7001290321350098
2010,1,2,6,30,0,0,0,3.6017582416534424
2010,1,2,7,30,0,0,0,3.588798999786377
2010,1,2,8,30,73,291,125,3.340305805206299
2010,1,2,9,30,127,523,313,2.94113826751709
2010,1,2,10,30,157,642,476,2.854837417602539
2010,1,2,11,30,174,703,591,3.1705892086029053
2010,1,2,12,30,311,366,544,2.8664352893829346
2010,1,2,13,30,273,71,318,2.4930245876312256
2010,1,2,14,30,290,413,519,2.0133841037750244
2010,1,2,15,30,204,84,241,1.413294792175293
2010,1,2,16,30,112,19,118,0.6344656348228455
2010,1,2,17,30,13,0,13,0.4233936667442322
2010,1,2,18,30,0,0,0,1.3691191673278809
2010,1,2,19,30,0,0,0,2.089900255203247
2010,1,2,20,30,0,0,0,2.5819106101989746
2010,1,2,21,30,0,0,0,3.0702526569366455
2010,1,2,22,30,0,0,0,3.3634369373321533
2010,1,2,23,30,0,0,0,3.431631565093994
2010,1,3,0,30,0,0,0,3.4386165142059326
2010,1,3,1,30,0,0,0,3.4268157482147217
2010,1,3,2,30,0,0,0,3.419477939605713
2010,1,3,3,30,0,0,0,3.4452598094940186
2010,1,3,4,30,0,0,0,3.427901268005371
2010,1,3,5,30,0,0,0,3.4504661560058594
2010,1,3,6,30,0,0,0,3.6024582386016846
2010,1,3,7,30,0,0,0,3.797309398651123
2010,1,3,8,30,85,82,100,3.335712432861328
2010,1,3,9,30,100,0,100,2.6900088787078857
2010,1,3,10,30,132,0,132,2.8160297870635986
2010,1,3,11,30,256,544,579,2.6765379905700684
2010,1,3,12,30,182,735,650,2.452470302581787
2010,1,3,13,30,180,731,636,2.1957449913024902
2010,1,3,14,30,239,568,555,2.131422758102417
2010,1,3,15,30,208,101,253,2.239758253097534
2010,1,3,16,30,142,294,225,2.4348270893096924
2010,1,3,17,30,34,19,36,2.6553235054016113
2010,1,3,18,30,0,0,0,2.8153178691864014
2010,1,3,19,30,0,0,0,2.8699235916137695
2010,1,3,20,30,0,0,0,2.72556734085083
2010,1,3,21,30,0,0,0,2.6029319763183594
2010,1,3,22,30,0,0,0,2.622572422027588
