Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,16395,-,-,India,27.55,71.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed
2003,1,2,7,30,0,0,0,3.2708218097686768
2003,1,2,8,30,81,262,128,2.9269156455993652
2003,1,2,9,30,127,548,322,2.265011787414551
2003,1,2,10,30,157,673,492,2.0145766735076904
2003,1,2,11,30,174,736,610,1.5213514566421509
2003,1,2,12,30,180,760,662,0.9157924652099609
2003,1,2,13,30,178,751,645,0.6110169291496277
2003,1,2,14,30,167,708,559,0.6654687523841858
2003,1,2,15,30,144,617,414,0.8043571710586548
2003,1,2,16,30,106,446,229,0.994982898235321
2003,1,2,17,30,30,0,30,1.3345733880996704
2003,1,2,18,30,0,0,0,1.6949737071990967
2003,1,2,19,30,0,0,0,1.8950779438018799
2003,1,2,20,30,0,0,0,2.0362648963928223
2003,1,2,21,30,0,0,0,2.146240472793579
2003,1,2,22,30,0,0,0,2.2421798706054688
2003,1,2,23,30,0,0,0,2.416822910308838
2003,1,3,0,30,0,0,0,2.6403861045837402
2003,1,3,1,30,0,0,0,2.8207404613494873
2003,1,3,2,30,0,0,0,2.85508131980896
2003,1,3,3,30,0,0,0,2.8318681716918945
2003,1,3,4,30,0,0,0,2.7723474502563477
2003,1,3,5,30,0,0,0,2.653789520263672
2003,1,3,6,30,0,0,0,2.50795841217041
2003,1,3,7,30,0,0,0,2.416938543319702
2003,1,3,8,30,74,295,126,2.3004794120788574
2003,1,3,9,30,126,539,318,2.0956108570098877
2003,1,3,10,30,156,666,488,2.87789249420166
2003,1,3,11,30,173,733,608,3.7606892585754395
2003,1,3,12,30,180,761,664,4.1548380851745605
2003,1,3,13,30,179,758,651,4.5257568359375
2003,1,3,14,30,155,720,556,4.563079357147217
2003,1,3,15,30,138,632,416,4.41108512878418
2003,1,3,16,30,140,341,236,4.048857688903809
2003,1,3,17,30,28,0,28,3.6912143230438232
2003,1,3,18,30,0,0,0,3.5408382415771484
2003,1,3,19,30,0,0,0,3.3104028701782227
2003,1,3,20,30,0,0,0,3.1464974880218506
2003,1,3,21,30,0,0,0,3.0318734645843506
2003,1,3,22,30,0,0,0,2.89497709274292
2003,1,3,23,30,0,0,0,2.694058656692505
2003,1,4,0,30,0,0,0,2.472005844116211
2003,1,4,1,30,0,0,0,2.2606019973754883
2003,1,4,2,30,0,0,0,2.0293707847595215
2003,1,4,3,30,0,0,0,1.9157835245132446
2003,1,4,4,30,0,0,0,1.8770796060562134
2003,1,4,5,30,0,0,0,1.8648117780685425
2003,1,4,6,30,0,0,0,1.8955674171447754
2003,1,4,7,30,0,0,0,1.8675142526626587
2003,1,4,8,30,79,243,122,1.787638783454895
2003,1,4,9,30,143,445,301,1.3529235124588013
2003,1,4,10,30,154,662,484,1.3538254499435425
2003,1,4,11,30,165,725,595,2.062094211578369
2003,1,4,12,30,182,716,638,2.4280169010162354
2003,1,4,13,30,164,762,640,2.771712303161621
2003,1,4,14,30,159,710,555,2.883988857269287
2003,1,4,15,30,144,609,413,2.8628156185150146
2003,1,4,16,30,142,318,232,2.7863545417785645
2003,1,4,17,30,30,0,30,2.680680513381958
2003,1,4,18,30,0,0,0,2.5409562587738037
2003,1,4,19,30,0,0,0,2.266411542892456
2003,1,4,20,30,0,0,0,2.0115394592285156
2003,1,4,21,30,0,0,0,1.8272120952606201
2003,1,4,22,30,0,0,0,1.7460355758666992
2003,1,4,23,30,0,0,0,1.8063563108444214
2003,1,5,0,30,0,0,0,1.9447788000106812
2003,1,5,1,30,0,0,0,2.1020090579986572
2003,1,5,2,30,0,0,0,2.0646979808807373
2003,1,5,3,30,0,0,0,1.8202142715454102
2003,1,5,4,30,0,0,0,1.7305221557617188
2003,1,5,5,30,0,0,0,1.8410617113113403
2003,1,5,6,30,0,0,0,2.0214014053344727
2003,1,5,7,30,0,0,0,2.286365270614624
2003,1,5,8,30,78,269,126,2.3477089405059814
2003,1,5,9,30,130,498,307,1.9195127487182617
2003,1,5,10,30,154,649,477,1.5243213176727295
2003,1,5,11,30,173,698,588,1.322797179222107
2003,1,5,12,30,181,719,640,1.3071260452270508
2003,1,5,13,30,198,669,617,1.4196501970291138
2003,1,5,14,30,168,694,557,1.3845998048782349
2003,1,5,15,30,164,550,408,1.2720905542373657
2003,1,5,16,30,136,289,219,1.1930608749389648
2003,1,5,17,30,32,2,33,1.1454061269760132
2003,1,5,18,30,0,0,0,1.1528829336166382
2003,1,5,19,30,0,0,0,1.1954960823059082
2003,1,5,20,30,0,0,0,1.408713459968567
2003,1,5,21,30,0,0,0,1.6082484722137451
2003,1,5,22,30,0,0,0,1.6857157945632935
2003,1,5,23,30,0,0,0,1.7533799409866333
2003,1,6,0,30,0,0,0,1.8588860034942627
2003,1,6,1,30,0,0,0,1.9717048406600952
2003,1,6,2,30,0,0,0,1.8023391962051392
2003,1,6,3,30,0,0,0,1.5313040018081665
2003,1,6,4,30,0,0,0,1.2988154888153076
2003,1,6,5,30,0,0,0,1.0932985544204712
2003,1,6,6,30,0,0,0,0.900578498840332
2003,1,6,7,30,0,0,0,0.782617449760437
2003,1,6,8,30,78,244,121,0.6864773631095886
2003,1,6,9,30,130,497,307,0.33568695187568665
2003,1,6,10,30,160,624,471,0.5746936798095703
2003,1,6,11,30,180,673,581,1.9331657886505127
2003,1,6,12,30,191,693,634,2.4036319255828857
2003,1,6,13,30,181,731,641,2.5371923446655273
2003,1,6,14,30,164,691,553,2.4274559020996094
2003,1,6,15,30,140,637,424,2.1895763874053955
2003,1,6,16,30,112,460,244,1.8853520154953003
2003,1,6,17,30,41,147,55,1.6368473768234253
2003,1,6,18,30,0,0,0,1.4529136419296265
2003,1,6,19,30,0,0,0,1.310420036315918
2003,1,6,20,30,0,0,0,1.2999320030212402
2003,1,6,21,30,0,0,0,1.3940397500991821
2003,1,6,22,30,0,0,0,1.4952422380447388
2003,1,6,23,30,0,0,0,1.6102211475372314
2003,1,7,0,30,0,0,0,1.7631093263626099
2003,1,7,1,30,0,0,0,1.9558327198028564
2003,1,7,2,30,0,0,0,2.1380441188812256
2003,1,7,3,30,0,0,0,2.283576726913452
2003,1,7,4,30,0,0,0,2.409073829650879
2003,1,7,5,30,0,0,0,2.5253937244415283
2003,1,7,6,30,0,0,0,2.588449239730835
2003,1,7,7,30,0,0,0,2.5766735076904297
2003,1,7,8,30,78,244,121,2.388718605041504
2003,1,7,9,30,131,498,308,1.998191237449646
2003,1,7,10,30,160,625,472,2.254077672958374
2003,1,7,11,30,172,704,592,2.719001293182373
2003,1,7,12,30,180,727,646,2.811504364013672
2003,1,7,13,30,176,727,634,2.8824336528778076
2003,1,7,14,30,164,698,558,2.9313242435455322
2003,1,7,15,30,149,600,418,2.873720645904541
2003,1,7,16,30,145,316,237,2.7342419624328613
2003,1,7,17,30,29,0,29,2.704543113708496
2003,1,7,18,30,0,0,0,2.719672679901123
2003,1,7,19,30,0,0,0,2.6434764862060547
2003,1,7,20,30,0,0,0,2.6660654544830322
2003,1,7,21,30,0,0,0,2.7225687503814697
2003,1,7,22,30,0,0,0,2.6912622451782227
2003,1,7,23,30,0,0,0,2.6033549308776855
2003,1,8,0,30,0,0,0,2.50984263420105
2003,1,8,1,30,0,0,0,2.4322588443756104
2003,1,8,2,30,0,0,0,2.290478229522705
2003,1,8,3,30,0,0,0,2.186314582824707
2003,1,8,4,30,0,0,0,2.2103140354156494
2003,1,8,5,30,0,0,0,2.3260762691497803
2003,1,8,6,30,0,0,0,2.4648032188415527
2003,1,8,7,30,0,0,0,2.6311256885528564
2003,1,8,8,30,78,243,121,2.494422435760498
2003,1,8,9,30,130,498,308,1.9469032287597656
2003,1,8,10,30,158,629,473,1.5291553735733032
2003,1,8,11,30,179,681,586,1.650234580039978
2003,1,8,12,30,188,705,641,1.5978353023529053
2003,1,8,13,30,174,737,640,1.7615329027175903
2003,1,8,14,30,161,709,563,2.0191869735717773
2003,1,8,15,30,154,576,414,2.2988057136535645
2003,1,8,16,30,147,329,243,2.4859344959259033
2003,1,8,17,30,36,7,37,2.6951777935028076
2003,1,8,18,30,0,0,0,2.8891472816467285
2003,1,8,19,30,0,0,0,2.9912760257720947
2003,1,8,20,30,0,0,0,3.0076773166656494
2003,1,8,21,30,0,0,0,2.9096882343292236
2003,1,8,22,30,0,0,0,2.790672540664673
2003,1,8,23,30,0,0,0,2.679298162460327
2003,1,9,0,30,0,0,0,2.585054636001587
2003,1,9,1,30,0,0,0,2.4914164543151855
2003,1,9,2,30,0,0,0,2.4258596897125244
2003,1,9,3,30,0,0,0,2.472580671310425
2003,1,9,4,30,0,0,0,2.6083109378814697
2003,1,9,5,30,0,0,0,2.8002729415893555
2003,1,9,6,30,0,0,0,3.0032613277435303
2003,1,9,7,30,0,0,0,3.205669641494751
2003,1,9,8,30,78,244,121,3.152308464050293
2003,1,9,9,30,130,501,309,2.5248076915740967
2003,1,9,10,30,152,658,482,2.0452566146850586
2003,1,9,11,30,170,712,597,1.593397855758667
2003,1,9,12,30,186,709,643,1.0577160120010376
2003,1,9,13,30,182,711,633,0.9355006217956543
2003,1,9,14,30,160,717,568,1.2550898790359497
2003,1,9,15,30,144,627,429,1.7103924751281738
2003,1,9,16,30,147,340,248,2.256692886352539
2003,1,9,17,30,38,13,40,2.9367151260375977
2003,1,9,18,30,0,0,0,3.508507490158081
2003,1,9,19,30,0,0,0,3.89003586769104
2003,1,9,20,30,0,0,0,3.8940494060516357
2003,1,9,21,30,0,0,0,3.7025246620178223
2003,1,9,22,30,0,0,0,3.479339599609375
2003,1,9,23,30,0,0,0,3.29709792137146
2003,1,10,0,30,0,0,0,3.200815200805664
2003,1,10,1,30,0,0,0,3.1938233375549316
2003,1,10,2,30,0,0,0,3.599482297897339
2003,1,10,3,30,0,0,0,4.104058742523193
2003,1,10,4,30,0,0,0,4.515426158905029
2003,1,10,5,30,0,0,0,4.859519004821777
2003,1,10,6,30,0,0,0,5.136505126953125
2003,1,10,7,30,0,0,0,5.337456226348877
2003,1,10,8,30,78,244,121,4.959509372711182
2003,1,10,9,30,130,502,309,4.479600429534912
2003,1,10,10,30,158,649,484,4.866561412811279
2003,1,10,11,30,170,715,599,5.34230899810791
2003,1,10,12,30,186,713,647,5.090269088745117
2003,1,10,13,30,165,768,654,4.788122653961182
2003,1,10,14,30,159,724,573,4.45467472076416
2003,1,10,15,30,143,637,434,4.248504161834717
2003,1,10,16,30,137,390,253,4.046096324920654
2003,1,10,17,30,40,21,43,4.126066207885742
2003,1,10,18,30,0,0,0,4.256676197052002
2003,1,10,19,30,0,0,0,4.149825096130371
2003,1,10,20,30,0,0,0,3.757441282272339
2003,1,10,21,30,0,0,0,3.286118984222412
2003,1,10,22,30,0,0,0,2.842341661453247
2003,1,10,23,30,0,0,0,2.425550699234009
2003,1,11,0,30,0,0,0,2.1124188899993896
2003,1,11,1,30,0,0,0,1.927588939666748
2003,1,11,2,30,0,0,0,1.8685131072998047
2003,1,11,3,30,0,0,0,1.8945746421813965
2003,1,11,4,30,0,0,0,2.0150108337402344
2003,1,11,5,30,0,0,0,2.1952638626098633
2003,1,11,6,30,0,0,0,2.344791889190674
2003,1,11,7,30,0,0,0,2.4892096519470215
2003,1,11,8,30,78,241,121,2.5701587200164795
2003,1,11,9,30,134,473,303,2.2549753189086914
2003,1,11,10,30,162,630,479,2.158371925354004
2003,1,11,11,30,178,708,604,2.611948251724243
2003,1,11,12,30,201,684,644,2.6148364543914795
2003,1,11,13,30,176,736,646,2.6218299865722656
2003,1,11,14,30,163,711,571,2.506336212158203
2003,1,11,15,30,150,614,432,2.3445210456848145
2003,1,11,16,30,149,334,250,2.2499706745147705
2003,1,11,17,30,39,13,41,2.318279266357422
2003,1,11,18,30,0,0,0,2.412965774536133
2003,1,11,19,30,0,0,0,2.4442861080169678
2003,1,11,20,30,0,0,0,2.6491096019744873
2003,1,11,21,30,0,0,0,2.972806453704834
2003,1,11,22,30,0,0,0,3.232684373855591
2003,1,11,23,30,0,0,0,3.3924825191497803
2003,1,12,0,30,0,0,0,3.4724631309509277
2003,1,12,1,30,0,0,0,3.485424518585205
2003,1,12,2,30,0,0,0,3.307692050933838
2003,1,12,3,30,0,0,0,3.0113654136657715
2003,1,12,4,30,0,0,0,2.761012315750122
2003,1,12,5,30,0,0,0,2.571655035018921
2003,1,12,6,30,0,0,0,2.469125509262085
2003,1,12,7,30,0,0,0,2.4617390632629395
2003,1,12,8,30,78,248,122,2.425300359725952
2003,1,12,9,30,128,512,312,2.0358288288116455
2003,1,12,10,30,156,650,483,1.6127959489822388
2003,1,12,11,30,171,712,601,1.8008031845092773
2003,1,12,12,30,176,744,660,2.0931549072265625
2003,1,12,13,30,171,752,653,2.400177478790283
2003,1,12,14,30,169,694,569,2.6643564701080322
2003,1,12,15,30,144,638,439,2.8238651752471924
2003,1,12,16,30,139,388,257,2.9174046516418457
2003,1,12,17,30,46,41,51,3.1582958698272705
2003,1,12,18,30,0,0,0,3.4816408157348633
2003,1,12,19,30,0,0,0,3.7286314964294434
2003,1,12,20,30,0,0,0,3.7403740882873535
2003,1,12,21,30,0,0,0,3.57464861869812
2003,1,12,22,30,0,0,0,3.361914873123169
2003,1,12,23,30,0,0,0,3.1893372535705566
2003,1,13,0,30,0,0,0,3.0691685676574707
2003,1,13,1,30,0,0,0,2.9449164867401123
2003,1,13,2,30,0,0,0,2.6613874435424805
2003,1,13,3,30,0,0,0,2.3577094078063965
2003,1,13,4,30,0,0,0,2.142146110534668
2003,1,13,5,30,0,0,0,2.0504374504089355
2003,1,13,6,30,0,0,0,2.004021167755127
2003,1,13,7,30,0,0,0,1.9660437107086182
2003,1,13,8,30,78,252,123,2.039579391479492
2003,1,13,9,30,128,520,315,1.9286956787109375
2003,1,13,10,30,159,649,487,2.102747678756714
2003,1,13,11,30,175,728,615,3.103212356567383
2003,1,13,12,30,182,728,657,3.3675014972686768
2003,1,13,13,30,178,735,651,3.455925703048706
2003,1,13,14,30,164,711,576,3.335681676864624
2003,1,13,15,30,150,618,437,3.243739128112793
2003,1,13,16,30,140,403,264,3.1375954151153564
2003,1,13,17,30,45,28,49,3.069640636444092
2003,1,13,18,30,0,0,0,3.0353164672851562
2003,1,13,19,30,0,0,0,2.887830972671509
2003,1,13,20,30,0,0,0,2.7509825229644775
2003,1,13,21,30,0,0,0,2.5733041763305664
2003,1,13,22,30,0,0,0,2.3396060466766357
2003,1,13,23,30,0,0,0,2.0918686389923096
2003,1,14,0,30,0,0,0,1.8812445402145386
2003,1,14,1,30,0,0,0,1.7280482053756714
2003,1,14,2,30,0,0,0,1.5793297290802002
2003,1,14,3,30,0,0,0,1.4831866025924683
2003,1,14,4,30,0,0,0,1.4582977294921875
2003,1,14,5,30,0,0,0,1.5178560018539429
2003,1,14,6,30,0,0,0,1.6553999185562134
2003,1,14,7,30,0,0,0,1.864982008934021
2003,1,14,8,30,78,255,124,2.0161852836608887
2003,1,14,9,30,127,527,317,1.7136486768722534
2003,1,14,10,30,152,667,490,1.1751024723052979
2003,1,14,11,30,174,705,602,0.8456816673278809
2003,1,14,12,30,190,708,653,0.8756871223449707
2003,1,14,13,30,184,716,647,1.0243251323699951
2003,1,14,14,30,171,691,573,1.1084285974502563
2003,1,14,15,30,155,597,434,1.1681879758834839
2003,1,14,16,30,141,383,260,1.280942440032959
2003,1,14,17,30,48,38,53,1.4877243041992188
2003,1,14,18,30,0,0,0,1.6834313869476318
2003,1,14,19,30,0,0,0,1.7746202945709229
2003,1,14,20,30,0,0,0,1.9232715368270874
2003,1,14,21,30,0,0,0,2.0849382877349854
2003,1,14,22,30,0,0,0,2.19899845123291
2003,1,14,23,30,0,0,0,2.2988808155059814
2003,1,15,0,30,0,0,0,2.442593812942505
2003,1,15,1,30,0,0,0,2.637495994567871
2003,1,15,2,30,0,0,0,2.8578078746795654
2003,1,15,3,30,0,0,0,3.0538904666900635
2003,1,15,4,30,0,0,0,3.250924587249756
2003,1,15,5,30,0,0,0,3.45511794090271
2003,1,15,6,30,0,0,0,3.6490604877471924
2003,1,15,7,30,0,0,0,3.8567864894866943
2003,1,15,8,30,78,258,124,3.724459648132324
2003,1,15,9,30,127,533,319,3.004849433898926
2003,1,15,10,30,157,647,486,2.601325035095215
2003,1,15,11,30,172,714,607,2.4863080978393555
2003,1,15,12,30,185,753,679,1.9379335641860962
2003,1,15,13,30,193,710,654,1.626363754272461
2003,1,15,14,30,171,717,591,1.4661533832550049
2003,1,15,15,30,156,606,441,1.386799931526184
2003,1,15,16,30,144,361,257,1.3832703828811646
2003,1,15,17,30,46,26,50,1.612015724182129
2003,1,15,18,30,0,0,0,2.0176427364349365
2003,1,15,19,30,0,0,0,2.4118828773498535
2003,1,15,20,30,0,0,0,2.814829111099243
2003,1,15,21,30,0,0,0,3.1425940990448
2003,1,15,22,30,0,0,0,3.374652624130249
2003,1,15,23,30,0,0,0,3.5481045246124268
2003,1,16,0,30,0,0,0,3.6903512477874756
2003,1,16,1,30,0,0,0,3.7403008937835693
2003,1,16,2,30,0,0,0,3.561774492263794
2003,1,16,3,30,0,0,0,3.2180802822113037
2003,1,16,4,30,0,0,0,2.8642218112945557
2003,1,16,5,30,0,0,0,2.5715184211730957
2003,1,16,6,30,0,0,0,2.362363576889038
2003,1,16,7,30,0,0,0,2.234103202819824
2003,1,16,8,30,80,249,125,2.1228952407836914
2003,1,16,9,30,123,562,327,1.6702996492385864
2003,1,16,10,30,156,653,489,1.2192904949188232
2003,1,16,11,30,171,721,611,1.6695325374603271
2003,1,16,12,30,175,758,674,1.6405428647994995
2003,1,16,13,30,169,770,670,1.6584887504577637
2003,1,16,14,30,159,739,594,1.6885565519332886
2003,1,16,15,30,153,620,447,1.7280749082565308
2003,1,16,16,30,145,375,264,1.8557010889053345
2003,1,16,17,30,49,35,54,2.153897762298584
2003,1,16,18,30,0,0,0,2.431035041809082
2003,1,16,19,30,0,0,0,2.5747246742248535
2003,1,16,20,30,0,0,0,2.519973039627075
2003,1,16,21,30,0,0,0,2.386352777481079
2003,1,16,22,30,0,0,0,2.2094056606292725
2003,1,16,23,30,0,0,0,2.0503718852996826
2003,1,17,0,30,0,0,0,1.963714838027954
2003,1,17,1,30,0,0,0,1.9460972547531128
2003,1,17,2,30,0,0,0,1.933040738105774
2003,1,17,3,30,0,0,0,2.0274510383605957
2003,1,17,4,30,0,0,0,2.2983264923095703
2003,1,17,5,30,0,0,0,2.719475030899048
2003,1,17,6,30,0,0,0,3.187922954559326
2003,1,17,7,30,0,0,0,3.603040933609009
2003,1,17,8,30,79,237,122,3.5265469551086426
2003,1,17,9,30,136,516,323,2.650383472442627
2003,1,17,10,30,157,671,500,1.9587725400924683
2003,1,17,11,30,178,700,607,1.471757411956787
2003,1,17,12,30,192,707,660,0.7222830057144165
2003,1,17,13,30,189,729,666,0.2507766783237457
2003,1,17,14,30,230,581,573,0.23946832120418549
2003,1,17,15,30,232,263,358,0.6988256573677063
2003,1,17,16,30,151,313,251,1.3051599264144897
2003,1,17,17,30,49,23,52,2.086732864379883
2003,1,17,18,30,0,0,0,2.6717846393585205
2003,1,17,19,30,0,0,0,3.0042972564697266
2003,1,17,20,30,0,0,0,3.21089768409729
2003,1,17,21,30,0,0,0,3.3478238582611084
2003,1,17,22,30,0,0,0,3.3318932056427
2003,1,17,23,30,0,0,0,3.26924467086792
2003,1,18,0,30,0,0,0,3.2497644424438477
2003,1,18,1,30,0,0,0,3.3016276359558105
2003,1,18,2,30,0,0,0,3.4599804878234863
2003,1,18,3,30,0,0,0,3.722292900085449
2003,1,18,4,30,0,0,0,4.012551307678223
2003,1,18,5,30,0,0,0,4.198099136352539
2003,1,18,6,30,0,0,0,4.17599630355835
2003,1,18,7,30,0,0,0,4.0193400382995605
2003,1,18,8,30,82,190,117,3.45399808883667
2003,1,18,9,30,158,470,329,2.6204309463500977
2003,1,18,10,30,194,541,471,1.830844521522522
2003,1,18,11,30,176,732,626,1.8407598733901978
2003,1,18,12,30,168,782,687,1.309110403060913
2003,1,18,13,30,172,761,672,0.7867377996444702
2003,1,18,14,30,160,743,601,0.34111112356185913
2003,1,18,15,30,145,663,463,0.6330910325050354
2003,1,18,16,30,145,426,282,1.52278733253479
2003,1,18,17,30,54,56,62,2.748389959335327
2003,1,18,18,30,0,0,0,3.7014498710632324
2003,1,18,19,30,0,0,0,4.266630172729492
2003,1,18,20,30,0,0,0,4.558498382568359
2003,1,18,21,30,0,0,0,4.70224142074585
2003,1,18,22,30,0,0,0,4.738406181335449
2003,1,18,23,30,0,0,0,4.6594929695129395
2003,1,19,0,30,0,0,0,4.510861396789551
2003,1,19,1,30,0,0,0,4.339359760284424
2003,1,19,2,30,0,0,0,4.099992752075195
2003,1,19,3,30,0,0,0,3.8718795776367188
2003,1,19,4,30,0,0,0,3.6715447902679443
2003,1,19,5,30,0,0,0,3.4483327865600586
2003,1,19,6,30,0,0,0,3.165116548538208
2003,1,19,7,30,0,0,0,2.8597350120544434
2003,1,19,8,30,83,99,101,2.5067057609558105
2003,1,19,9,30,169,297,278,1.9233297109603882
2003,1,19,10,30,200,591,504,1.5674875974655151
2003,1,19,11,30,185,698,615,2.227151393890381
2003,1,19,12,30,168,783,690,2.5879416465759277
2003,1,19,13,30,168,780,682,2.9783847332000732
2003,1,19,14,30,161,744,605,2.938643455505371
2003,1,19,15,30,146,665,467,2.677086114883423
2003,1,19,16,30,145,430,285,2.5186984539031982
2003,1,19,17,30,57,67,66,2.6202926635742188
2003,1,19,18,30,0,0,0,2.672678232192993
2003,1,19,19,30,0,0,0,2.614859104156494
2003,1,19,20,30,0,0,0,2.7899913787841797
2003,1,19,21,30,0,0,0,3.0128278732299805
2003,1,19,22,30,0,0,0,3.137129783630371
2003,1,19,23,30,0,0,0,3.173578977584839
2003,1,20,0,30,0,0,0,3.137974977493286
2003,1,20,1,30,0,0,0,3.0446150302886963
2003,1,20,2,30,0,0,0,2.9309475421905518
2003,1,20,3,30,0,0,0,2.895151138305664
2003,1,20,4,30,0,0,0,2.9820711612701416
2003,1,20,5,30,0,0,0,3.1776626110076904
2003,1,20,6,30,0,0,0,3.3423163890838623
2003,1,20,7,30,0,0,0,3.324258327484131
2003,1,20,8,30,82,262,130,2.9494681358337402
2003,1,20,9,30,126,556,330,2.2373976707458496
2003,1,20,10,30,153,677,502,1.9312384128570557
2003,1,20,11,30,163,757,632,1.6632574796676636
2003,1,20,12,30,169,785,694,1.3175628185272217
2003,1,20,13,30,169,781,686,1.150351643562317
2003,1,20,14,30,160,746,608,1.1204785108566284
2003,1,20,15,30,145,668,470,1.2077341079711914
2003,1,20,16,30,146,433,288,1.412662386894226
2003,1,20,17,30,60,79,71,1.779649257659912
2003,1,20,18,30,0,0,0,2.033494472503662
2003,1,20,19,30,0,0,0,2.1188113689422607
2003,1,20,20,30,0,0,0,2.0629327297210693
2003,1,20,21,30,0,0,0,1.942517876625061
2003,1,20,22,30,0,0,0,1.8330360651016235
2003,1,20,23,30,0,0,0,1.846404790878296
2003,1,21,0,30,0,0,0,1.7497708797454834
2003,1,21,1,30,0,0,0,1.4215174913406372
2003,1,21,2,30,0,0,0,1.4535303115844727
2003,1,21,3,30,0,0,0,1.6585313081741333
2003,1,21,4,30,0,0,0,1.6692755222320557
2003,1,21,5,30,0,0,0,1.781895399093628
2003,1,21,6,30,0,0,0,2.0014820098876953
2003,1,21,7,30,0,0,0,2.242218494415283
2003,1,21,8,30,80,278,131,2.1319472789764404
2003,1,21,9,30,129,534,326,1.5599260330200195
2003,1,21,10,30,158,676,508,0.6026744246482849
2003,1,21,11,30,177,746,640,0.5844809412956238
2003,1,21,12,30,184,772,703,1.0895955562591553
2003,1,21,13,30,183,768,694,1.3583378791809082
2003,1,21,14,30,174,733,615,1.4549243450164795
2003,1,21,15,30,154,656,474,1.4681096076965332
2003,1,21,16,30,120,510,288,1.4321271181106567
2003,1,21,17,30,64,76,75,1.4341449737548828
2003,1,21,18,30,0,0,0,1.3652002811431885
2003,1,21,19,30,0,0,0,1.2713497877120972
2003,1,21,20,30,0,0,0,1.0609714984893799
2003,1,21,21,30,0,0,0,0.8004787564277649
2003,1,21,22,30,0,0,0,0.5656214356422424
2003,1,21,23,30,0,0,0,0.2841744124889374
2003,1,22,0,30,0,0,0,0.03866045922040939
2003,1,22,1,30,0,0,0,0.2928418219089508
2003,1,22,2,30,0,0,0,0.36168763041496277
2003,1,22,3,30,0,0,0,0.35063278675079346
2003,1,22,4,30,0,0,0,0.40330323576927185
2003,1,22,5,30,0,0,0,0.5074014067649841
