2009,07,01,00,05,-3.12,1,-1.38,1,-3,1,25.59,1,101.8,1,25.48,1,0.68,1,191.8,1,1.33,1,1002,1,12.66,1,120.62,1
2009,07,01,00,10,-3.12,1,-1.35,1,-3,1,25.58,1,101.9,1,25.43,1,1.12,1,205.2,1,1.9,1,1002,1,12.66,1,120.62,1
2009,07,01,00,15,-2.7,1,-0.61,1,-2.61,1,25.59,1,102,1,25.38,1,1.61,1,205.9,1,2.29,1,1002,1,12.65,1,120.61,1
2009,07,01,00,20,-2.94,1,-1.22,1,-2.77,1,25.55,1,102,1,25.34,1,1.04,1,200.3,1,1.71,1,1002,1,12.65,1,120.57,1
2009,07,01,00,25,-3.12,1,-1.38,1,-3,1,25.51,1,102.2,1,25.29,1,0.78,1,208.9,1,1.9,1,1002,1,12.65,1,120.5,1
2009,07,01,00,30,-3.09,1,-1.33,1,-2.96,1,25.52,1,102.4,1,25.26,1,0.9,1,210.2,1,1.33,1,1002.1,1,12.61,1,120.41,1
2009,07,01,00,35,-3.04,1,-1.26,1,-2.85,1,25.5,1,102.4,1,25.21,1,0.81,1,203.6,1,1.33,1,1002,1,12.64,1,120.3,1
2009,07,01,00,40,-3.12,1,-1.37,1,-3,1,25.48,1,102.5,1,25.18,1,0.37,1,198.5,1,1.33,1,1002,1,12.65,1,120.17,1
2009,07,01,00,45,-3.12,1,-1.38,1,-3.08,1,25.45,1,102.6,1,25.15,1,0.37,1,189.2,1,0.95,1,1002,1,12.65,1,120.01,1
2009,07,01,00,50,-3.12,1,-1.41,1,-3.01,1,25.42,1,102.8,1,25.11,1,0.16,1,191.6,1,0.95,1,1001.9,1,12.65,1,119.83,1
2009,07,01,00,55,-3.1,1,-1.39,1,-3,1,25.36,1,102.9,1,25.07,1,0.2,1,180.4,1,1.33,1,1001.9,1,12.64,1,119.63,1
2009,07,01,01,00,-2.35,1,-1.08,1,-2.79,1,25.37,1,103.1,1,25.03,1,0.33,1,184.2,1,0.95,1,1001.9,1,12.64,1,119.4,1
2009,07,01,01,05,-1.89,1,-0.96,1,-2.25,1,25.39,1,103.1,1,24.99,1,0.09,1,189.2,1,0.76,1,1001.9,1,12.64,1,119.16,1
2009,07,01,01,10,-1.49,1,-0.51,1,-2.03,1,25.38,1,103.2,1,24.96,1,0.07,1,150.7,1,0.57,1,1001.8,1,12.64,1,118.89,1
2009,07,01,01,15,-2.03,1,-0.47,1,-2.34,1,25.38,1,103.3,1,24.93,1,0.04,1,140,1,0.57,1,1001.8,1,12.63,1,118.6,1
2009,07,01,01,20,-2.64,1,-1.15,1,-2.91,1,25.38,1,103.4,1,24.9,1,0.23,1,166.3,1,0.95,1,1001.8,1,12.63,1,118.29,1
2009,07,01,01,25,-2.23,1,-0.84,1,-2.46,1,25.36,1,103.5,1,24.86,1,0.08,1,201.2,1,0.57,1,1001.7,1,12.63,1,117.96,1
2009,07,01,01,30,-2.39,1,-1.3,1,-2.43,1,25.28,1,103.8,1,24.83,1,0.15,1,196.9,1,1.33,1,1001.7,1,12.59,1,117.6,1
2009,07,01,01,35,-2.85,1,-1.36,1,-2.74,1,25.25,1,104,1,24.8,1,0.03,1,182.1,1,0.57,1,1001.7,1,12.63,1,117.23,1
2009,07,01,01,40,-3.1,1,-1.31,1,-3,1,25.21,1,104.2,1,24.77,1,0.1,1,173.8,1,0.76,1,1001.7,1,12.63,1,116.84,1
2009,07,01,01,45,-3.03,1,-1.36,1,-2.98,1,25.18,1,104.3,1,24.74,1,0.09,1,175.9,1,1.14,1,1001.7,1,12.63,1,116.42,1
2009,07,01,01,50,-2.62,1,-1.35,1,-2.75,1,25.18,1,104.4,1,24.71,1,0.05,1,194.2,1,0.76,1,1001.7,1,12.63,1,115.99,1
2009,07,01,01,55,-2.78,1,-1.35,1,-2.89,1,25.16,1,104.5,1,24.69,1,0.09,1,166.9,1,0.76,1,1001.7,1,12.63,1,115.54,1
2009,07,01,02,00,-3.08,1,-1.35,1,-3,1,25.13,1,104.6,1,24.65,1,0.11,1,190.7,1,1.14,1,1001.6,1,12.62,1,115.08,1
2009,07,01,02,05,-3.07,1,-1.32,1,-3,1,25.09,1,104.8,1,24.62,1,0.39,1,155.2,1,1.14,1,1001.6,1,12.62,1,114.59,1
2009,07,01,02,10,-2.73,1,-1.23,1,-2.87,1,25.03,1,104.9,1,24.59,1,0.31,1,188,1,1.52,1,1001.6,1,12.62,1,114.09,1
2009,07,01,02,15,-2.61,1,-0.97,1,-2.49,1,24.99,1,105.1,8,24.55,1,0.3,1,201.1,1,1.14,1,1001.6,1,12.62,1,113.56,1
2009,07,01,02,20,-3.1,1,-1.31,1,-2.91,1,24.95,1,105.2,8,24.52,1,0.34,1,205.8,1,1.14,1,1001.6,1,12.62,1,113.03,1
2009,07,01,02,25,-2.61,1,-0.53,1,-2.54,1,24.9,1,105.3,8,24.49,1,0.94,1,214.9,1,2.1,1,1001.6,1,12.62,1,112.47,1
2009,07,01,02,30,-1.98,1,-0.46,1,-1.86,1,24.85,1,105.5,8,24.46,1,1.08,1,208.3,1,1.52,1,1001.6,1,12.58,1,111.9,1
2009,07,01,02,35,-1.32,1,-0.35,1,-1.17,1,24.83,1,105.6,8,24.43,1,1.16,1,208.1,1,1.71,1,1001.6,1,12.62,1,111.32,1
2009,07,01,02,40,-0.99,1,-0.01,1,-0.89,1,24.84,1,105.5,8,24.41,1,1.05,1,197.8,1,1.9,1,1001.5,1,12.62,1,110.72,1
2009,07,01,02,45,-0.61,1,0.13,1,-0.85,1,24.86,1,105.4,8,24.41,1,1.13,1,202.7,1,1.9,1,1001.6,1,12.62,1,110.11,1
2009,07,01,02,50,-0.45,1,0.21,1,-0.81,1,24.9,1,105.1,8,24.41,1,1.24,1,204.6,1,1.9,1,1001.6,1,12.62,1,109.48,1
