2000,8,1,0,5,-2.36,01,-15.00,07,-1.93,01,25.17,01,96.20,01,24.52,01,2.72,01,331.90,01,3.96,01,1017.90,01
2000,8,1,0,10,-2.40,01,-14.83,07,-1.89,01,25.17,01,96.20,01,24.42,01,2.45,01,3.88,01,3.81,01,1017.90,01
2000,8,1,0,15,-2.58,01,-14.79,07,-2.12,01,25.12,01,96.30,01,24.48,01,2.54,01,345.60,01,4.65,01,1017.90,01
2000,8,1,0,20,-2.56,01,-14.79,07,-2.05,01,25.12,01,96.30,01,24.50,01,2.53,01,316.60,01,3.43,01,1017.90,01
2000,8,1,0,25,-2.46,01,-14.86,07,-1.92,01,25.12,01,96.20,01,24.38,01,2.70,01,346.80,01,4.65,01,1017.90,01
2000,8,1,0,30,-2.39,01,-14.97,07,-1.86,01,25.11,01,96.20,01,24.40,01,2.53,01,9.60,01,3.88,01,1017.90,01
2000,8,1,0,35,-2.42,01,-14.92,07,-1.87,01,25.09,01,96.30,01,24.51,01,2.52,01,321.90,01,4.19,01,1017.90,01
2000,8,1,0,40,-2.65,01,-15.13,07,-2.11,01,25.04,01,96.50,01,24.39,01,2.20,01,292.40,01,3.58,01,1017.80,01
2000,8,1,0,45,-2.60,01,-15.18,07,-2.10,01,24.99,01,96.60,01,24.44,01,2.56,01,346.20,01,3.73,01,1017.80,01
2000,8,1,0,50,-2.35,01,-15.11,07,-1.89,01,24.99,01,96.70,01,24.27,01,2.79,01,348.00,01,4.27,01,1017.80,01
2000,8,1,0,55,-2.58,01,-15.51,07,-2.00,01,24.96,01,96.70,01,24.41,01,2.07,01,347.90,01,3.27,01,1017.70,01
2000,8,1,1,0,-2.63,01,-15.61,07,-2.02,01,24.93,01,96.90,01,24.28,01,2.47,01,314.50,01,3.73,01,1017.70,01
2000,8,1,1,5,-2.51,01,-15.72,07,-1.92,01,24.90,01,97.00,01,24.25,01,2.29,01,7.11,01,3.35,01,1017.70,01
2000,8,1,1,10,-2.47,01,-15.66,07,-1.85,01,24.87,01,97.10,01,24.44,01,2.73,01,3.88,01,5.10,01,1017.60,01
2000,8,1,1,15,-2.37,01,-15.66,07,-1.78,01,24.88,01,97.10,01,24.33,01,2.29,01,29.81,01,3.50,01,1017.60,01
2000,8,1,1,20,-2.40,01,-15.55,07,-1.81,01,24.84,01,97.30,01,24.28,01,2.63,01,344.40,01,4.42,01,1017.60,01
2000,8,1,1,25,-2.38,01,-15.46,07,-1.81,01,24.82,01,97.40,01,24.22,01,2.51,01,335.90,01,3.50,01,1017.60,01
2000,8,1,1,30,-2.43,01,-15.42,07,-1.81,01,24.76,01,97.50,01,24.24,01,2.39,01,341.30,01,4.49,01,1017.60,01
2000,8,1,1,35,-2.48,01,-15.59,07,-1.83,01,24.75,01,97.60,01,24.12,01,2.44,01,347.60,01,3.81,01,1017.70,01
