1997,9,1,0,5,-1.85,01,-.05,01,-1.42,01,23.87,01,83.90,01,23.24,01,.01,01,51.40,01,.15,01,1017.90,01
1997,9,1,0,10,-1.84,01,-.02,01,-1.38,01,23.85,01,84.20,01,23.22,01,.04,01,45.77,01,.53,01,1017.80,01
1997,9,1,0,15,-1.31,01,.44,01,-1.07,01,23.89,01,84.20,01,23.14,01,.05,01,64.50,01,.53,01,1017.90,01
1997,9,1,0,20,-.92,01,.53,01,-.99,01,24.01,01,83.70,01,23.15,01,.38,01,67.36,01,.91,01,1017.90,01
1997,9,1,0,25,-1.10,01,.48,01,-1.08,01,23.98,01,83.90,01,23.18,01,.44,01,77.30,01,.99,01,1017.90,01
1997,9,1,0,30,-.91,01,.48,01,-.87,01,24.02,01,83.90,01,23.16,01,.01,01,71.50,01,.30,01,1017.90,01
1997,9,1,0,35,-.92,01,.40,01,-.90,01,24.00,01,84.30,01,23.21,01,.09,01,77.60,01,1.29,01,1017.90,01
1997,9,1,0,40,-.46,01,.50,01,-.55,01,24.06,01,84.20,01,23.25,01,.37,01,86.50,01,1.29,01,1017.90,01
1997,9,1,0,45,-.55,01,.48,01,-.47,01,24.09,01,84.10,01,23.28,01,.09,01,57.86,01,.91,01,1017.90,01
1997,9,1,0,50,-.92,01,.06,01,-.84,01,24.04,01,84.40,01,23.31,01,.22,01,48.72,01,1.14,01,1017.80,01
1997,9,1,0,55,-1.30,01,-.40,01,-1.10,01,23.98,01,84.80,01,23.31,01,.17,01,55.65,01,1.07,01,1017.80,01
1997,9,1,1,0,-1.83,01,-.42,01,-1.39,01,23.94,01,85.10,01,23.30,01,.01,01,40.69,01,.23,01,1017.90,01
1997,9,1,1,5,-1.84,01,-.47,01,-1.42,01,23.89,01,84.90,01,23.34,01,0.00,01,326.90,01,0.00,01,1018.00,01
1997,9,1,1,10,-2.21,01,-.48,01,-1.90,01,23.80,01,85.10,01,23.28,01,0.00,01,325.60,01,0.00,01,1018.00,01
1997,9,1,1,15,-1.84,01,-.44,01,-1.74,01,23.82,01,85.80,01,23.23,01,0.00,01,19.29,01,0.00,01,1018.00,01
1997,9,1,1,20,-2.23,01,-.49,01,-1.91,01,23.75,01,86.20,01,23.19,01,0.00,01,42.91,01,0.00,01,1017.90,01
1997,9,1,1,25,-1.85,01,-.36,01,-1.48,01,23.69,01,86.80,01,23.15,01,.04,01,42.36,01,.84,01,1017.90,01
1997,9,1,1,30,-1.84,01,.10,01,-1.38,01,23.77,01,86.90,01,23.10,01,.04,01,51.86,01,.53,01,1018.00,01
1997,9,1,1,35,-1.84,01,-.26,01,-1.43,01,23.79,01,86.70,01,23.08,01,0.00,01,47.89,01,0.00,01,1018.00,01
1997,9,1,1,40,-1.84,01,-.35,01,-1.47,01,23.74,01,87.10,01,23.08,01,0.00,01,42.36,01,0.00,01,1018.00,01
1997,9,1,1,45,-1.81,01,-.14,01,-1.34,01,23.66,01,87.60,01,23.03,01,0.00,01,42.45,01,0.00,01,1018.00,01
1997,9,1,1,50,-1.19,01,.37,01,-1.07,01,23.69,01,87.70,01,23.06,01,0.00,01,37.19,01,0.00,01,1018.00,01
1997,9,1,1,55,-1.28,01,.26,01,-1.08,01,23.74,01,87.60,01,23.04,01,0.00,01,33.96,01,0.00,01,1018.00,01
1997,9,1,2,0,-1.80,01,.24,01,-1.31,01,23.71,01,87.90,01,23.04,01,.04,01,37.46,01,.38,01,1017.90,01
1997,9,1,2,5,-1.84,01,.30,01,-1.38,01,23.71,01,88.30,01,23.04,01,.14,01,45.86,01,.76,01,1017.90,01
1997,9,1,2,10,-1.84,01,-.09,01,-1.40,01,23.75,01,88.40,01,23.08,01,.01,01,30.64,01,.08,01,1017.90,01
1997,9,1,2,15,-1.84,01,-.12,01,-1.41,01,23.74,01,88.40,01,22.96,01,.03,01,40.88,01,.53,01,1017.90,01
1997,9,1,2,20,-1.84,01,-.41,01,-1.45,01,23.70,01,88.70,01,22.98,01,.00,01,61.92,01,.08,01,1017.90,01
1997,9,1,2,25,-1.91,01,-.40,01,-1.77,01,23.66,01,89.20,01,22.95,01,.00,01,46.42,01,.08,01,1017.80,01
1997,9,1,2,30,-1.99,01,-.05,01,-1.77,01,23.63,01,89.60,01,22.96,01,.05,01,64.78,01,.46,01,1017.80,01
1997,9,1,2,35,-1.84,01,.35,01,-1.67,01,23.65,01,89.90,01,22.88,01,.84,01,65.43,01,1.45,01,1017.80,01
1997,9,1,2,40,-1.84,01,-.08,01,-1.68,01,23.61,01,90.40,01,22.88,01,.69,01,66.17,01,1.29,01,1017.80,01
1997,9,1,2,45,-1.84,01,.24,01,-1.70,01,23.61,01,90.70,01,22.83,01,.35,01,70.80,01,1.29,01,1017.80,01
1997,9,1,2,50,-1.84,01,-.06,01,-1.71,01,23.60,01,91.00,01,22.84,01,0.00,01,60.44,01,0.00,01,1017.80,01
1997,9,1,2,55,-1.84,01,-.29,01,-1.74,01,23.59,01,91.30,01,22.80,01,0.00,01,36.08,01,0.00,01,1017.80,01
1997,9,1,3,0,-1.84,01,-.48,01,-1.60,01,23.50,01,91.70,01,22.80,01,0.00,01,40.05,01,0.00,01,1017.80,01
1997,9,1,3,5,-1.84,01,-.22,01,-1.42,01,23.44,01,92.50,01,22.78,01,0.00,01,43.65,01,0.00,01,1017.80,01
1997,9,1,3,10,-1.81,01,-.15,01,-1.34,01,23.44,01,92.80,01,22.73,01,0.00,01,67.08,01,0.00,01,1017.80,01
1997,9,1,3,15,-1.27,01,.01,01,-1.10,01,23.42,01,93.00,01,22.73,01,0.00,01,64.78,01,0.00,01,1017.70,01
1997,9,1,3,20,-.96,01,.34,01,-1.03,01,23.44,01,93.40,01,22.73,01,.01,01,68.38,01,.08,01,1017.70,01
1997,9,1,3,25,-.92,01,.46,01,-.88,01,23.47,01,93.60,01,22.70,01,0.00,01,45.40,01,0.00,01,1017.70,01
1997,9,1,3,30,-.92,01,.25,01,-.84,01,23.46,01,93.70,01,22.85,01,.10,01,51.68,01,.76,01,1017.70,01
1997,9,1,3,35,-.92,01,.34,01,-.52,01,23.52,01,94.10,01,22.71,01,.04,01,42.36,01,.69,01,1017.70,01
1997,9,1,3,40,-1.07,01,-.02,01,-1.00,01,23.53,01,94.00,01,22.75,01,0.00,01,42.08,01,0.00,01,1017.80,01
1997,9,1,3,45,-1.18,01,.18,01,-1.09,01,23.55,01,94.30,01,22.77,01,0.00,01,101.70,01,0.00,01,1017.80,01
1997,9,1,3,50,-.92,01,.36,01,-.99,01,23.59,01,94.40,01,22.81,01,0.00,01,68.38,01,0.00,01,1017.90,01
1997,9,1,3,55,-.92,01,.40,01,-.92,01,23.61,01,94.50,01,22.82,01,.02,01,53.89,01,.30,01,1017.90,01
1997,9,1,4,0,-1.13,01,.30,01,-1.05,01,23.61,01,94.50,01,22.82,01,.08,01,53.89,01,.69,01,1017.80,01
