1998,10,9,10,10,181.36,3,0.99,3,165.43,3,18.1,1,93.6,1,18.88,1,0.57,1,28.89,1,3.35,1,1012.8,1,,,,,,,,,,,
1998,10,9,10,15,146.39,3,0.01,3,133.84,3,18.01,1,93.6,1,18.97,1,0.73,1,243.2,1,3.96,1,1012.9,1,,,,,,,,,,,
1998,10,9,10,20,196.48,3,-0.48,3,179.15,3,17.9,1,94,1,18.97,1,1.26,1,244.4,1,4.19,1,1012.9,1,,,,,,,,,,,
1998,10,9,10,25,175.8,3,0.59,3,160.41,3,17.89,1,94.6,1,19,1,0.62,1,273.8,1,2.06,1,1012.8,1,,,,,,,,,,,
1998,10,9,10,30,203.33,3,-0.18,3,186.27,3,17.77,1,94.7,1,19.06,1,1.78,1,214.7,1,3.5,1,1012.8,1,,,,,,,,,,,
1998,10,9,10,35,201.71,3,-0.1,3,183.17,3,17.58,1,95.3,1,19.02,1,2.11,1,303.6,1,3.73,1,1012.8,1,,,,,,,,,,,
1998,10,9,10,40,137.94,3,-0.8,3,125.6,3,17.56,1,95.7,1,19.04,1,1.5,1,273.8,1,3.73,1,1012.9,1,,,,,,,,,,,
1998,10,9,10,45,182.25,3,-0.15,3,166.52,3,17.46,1,96,1,19,1,1.54,1,247.4,1,4.34,1,1012.8,1,,,,,,,,,,,
1998,10,9,10,50,130.62,3,0.08,3,119.23,3,17.43,1,96.3,1,19.03,1,0.8,1,261.8,1,2.51,1,1012.6,1,,,,,,,,,,,
1998,10,9,10,55,170.8,3,1.22,3,155.59,3,17.45,1,96.2,1,18.97,1,0.2,1,215.7,1,1.83,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,0,141.28,3,2.56,3,129.09,3,17.6,1,96,1,18.97,1,0.11,1,257.8,1,0.84,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,5,256.75,3,4.92,3,233.44,3,17.7,1,95.4,1,18.95,1,1.21,1,273.9,1,3.12,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,10,179.51,3,3.61,3,165.1,3,17.69,1,95.5,1,19.01,1,0.88,1,290.2,1,2.74,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,15,215.86,3,2.73,3,197.95,3,17.7,1,95.4,1,19.02,1,0.94,1,263.4,1,2.36,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,20,245.05,3,3.8,3,223.52,3,17.77,1,95.3,1,19.11,1,0.61,1,245.3,1,2.44,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,25,210.94,3,2.7,3,193.1,3,17.73,1,95.2,1,19.13,1,0.84,1,283.4,1,1.83,1,1012.4,1,,,,,,,,,,,
1998,10,9,11,30,267.21,3,3.54,3,244.18,3,17.74,1,95.3,1,19.18,1,1.29,1,339.1,1,2.89,1,1012.3,1,,,,,,,,,,,
1998,10,9,11,35,286.61,3,4.63,3,258.52,3,17.86,1,94.9,1,19.25,1,1.36,1,307,1,3.81,1,1012.3,1,,,,,,,,,,,
1998,10,9,11,40,242.17,3,3.09,3,219.19,3,17.88,1,94.8,1,19.32,1,1.67,1,234.7,1,2.97,1,1012.2,1,,,,,,,,,,,
1998,10,9,11,45,293.97,11,5.32,10,267.86,10,18.02,1,95,1,19.41,1,0.59,1,173,1,2.97,1,1012.1,1,,,,,,,,,,,
1998,10,9,11,50,315.27,11,6.17,10,285.9,10,18.23,1,94.1,1,19.48,1,0.79,1,246.6,1,2.51,1,1012,1,,,,,,,,,,,
1998,10,9,11,55,277.12,3,6.1,3,251.71,3,18.49,1,93.4,1,19.64,1,0.91,1,275.6,1,2.29,1,1012.1,1,,,,,,,,,,,
1998,10,9,12,0,230.53,3,4.96,3,210.31,3,18.52,1,92.3,1,19.8,1,0.98,1,258.6,1,2.13,1,1012.1,1,,,,,,,,,,,
1998,10,9,12,5,214,3,2.19,3,196.94,3,18.44,1,92.4,1,19.89,1,1.11,1,215.9,1,2.89,1,1012.1,1,,,,,,,,,,,
1998,10,9,12,10,170.24,3,-0.54,3,154.99,3,18.23,1,93.5,1,19.97,1,1.2,1,229.1,1,2.59,1,1012,1,,,,,,,,,,,
1998,10,9,12,15,164.04,3,-0.41,3,151.04,3,18.16,1,94.2,1,19.94,1,1.25,1,288.9,1,2.82,1,1012,1,,,,,,,,,,,
1998,10,9,12,20,137.95,3,-0.27,3,127.29,3,18.21,1,94.5,1,19.9,1,0.86,1,252.4,1,2.29,1,1011.9,1,,,,,,,,,,,
1998,10,9,12,25,102.52,3,-0.67,3,93.94,3,18.31,1,94.1,1,19.91,1,0.68,1,225.1,1,1.9,1,1011.9,1,,,,,,,,,,,
1998,10,9,12,30,145.7,3,-0.07,3,131.42,3,18.3,1,94,1,19.86,1,0.52,1,191.1,1,1.6,1,1011.8,1,,,,,,,,,,,
1998,10,9,12,35,107.99,3,0.18,3,98.88,3,18.31,1,94.4,1,19.81,1,0.64,1,31.01,1,2.36,1,1011.7,1,,,,,,,,,,,
1998,10,9,12,40,101.91,3,-0.43,3,93.67,3,18.22,1,94.4,1,19.81,1,0.77,1,218,1,1.83,1,1011.7,1,,,,,,,,,,,
1998,10,9,12,45,99.88,3,-0.15,3,91.84,3,18.23,1,94.7,1,19.72,1,0.62,1,166,1,1.9,1,1011.7,1,,,,,,,,,,,
1998,10,9,12,50,88.53,3,0.32,3,82.01,3,18.36,1,94.5,1,19.67,1,1.05,1,198.1,1,2.97,1,1011.7,1,,,,,,,,,,,
1998,10,9,12,55,91.89,3,0.25,3,85.14,3,18.36,1,94.1,1,19.67,1,1.01,1,289.8,1,2.36,1,1011.7,1,,,,,,,,,,,
1998,10,9,13,0,83.74,3,0.47,3,76.67,3,18.38,1,94.2,1,19.63,1,0.85,1,232.5,1,2.59,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,5,91.29,3,0.22,3,83.75,3,18.42,1,93.9,1,19.55,1,1.5,1,222.1,1,4.27,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,10,142.27,3,1.51,3,130.7,3,18.45,1,93.8,1,19.49,1,1.53,1,260.1,1,3.5,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,15,116.99,3,2.14,3,107.31,3,18.53,1,93.5,1,19.51,1,0.62,1,170.4,1,1.75,1,1011.5,1,,,,,,,,,,,
