2003,06,01,00,05,-3.55,1,0.02,1,-1.59,01,17.49,1,96.7,1,16.5,1,3.62,1,106.7,1,5.71,1,994.51,1
2003,06,01,00,10,-3.67,1,0,1,-2.06,01,17.41,1,97,1,16.5,1,3.9,1,109.7,1,5.64,1,994.49,1
2003,06,01,00,15,-3.52,1,0.03,1,-1.85,01,17.37,1,96.9,1,16.5,1,4.32,1,105.6,1,6.86,1,994.53,1
2003,06,01,00,20,-3.69,1,0.03,1,-2.29,01,17.32,1,96.9,1,16.5,1,3.21,1,103.4,1,6.4,1,994.51,1
2003,06,01,00,25,-3.66,1,0.01,1,-2.2,01,17.31,1,96.7,1,16.5,1,3.14,1,102.6,1,6.02,1,994.52,1
2003,06,01,00,30,-3.62,1,0.03,1,-2.21,01,17.26,1,96.5,1,16.5,1,3.89,1,98.2,1,6.93,1,994.5,1
2003,06,01,00,35,-3.6,1,0.01,1,-2.35,01,17.25,1,96.1,1,16.5,1,3.81,1,110.5,1,5.86,1,994.53,1
2003,06,01,00,40,-3.33,1,0,1,-2.12,01,17.25,1,95.7,1,16.5,1,4.29,1,107.4,1,7.54,1,994.57,1
2003,06,01,00,45,-3.42,1,0,1,-2.21,01,17.22,1,95.3,1,16.48,1,3.91,1,113.6,1,6.55,1,994.58,1
2003,06,01,00,50,-3.32,1,0.01,1,-2.19,01,17.2,1,94.7,1,16.48,1,4.5,1,100.3,1,7.24,1,994.56,1
2003,06,01,00,55,-3.44,1,0.03,1,-2.41,01,17.18,1,94.1,1,16.48,1,3.99,1,107.7,1,7.62,1,994.6,1
2003,06,01,01,00,-3.38,1,0,1,-2.26,01,17.14,1,93.6,1,16.47,1,4.52,1,102.9,1,7.24,1,994.61,1
2003,06,01,01,05,-3.33,1,0,1,-2.43,01,17.1,1,93.4,1,16.45,1,3.84,1,103.7,1,6.47,1,994.66,1
2003,06,01,01,10,-3.37,1,0,1,-2.64,01,17.06,1,93,1,16.45,1,4.09,1,100.3,1,6.09,1,994.72,1
2003,06,01,01,15,-3.13,1,0,1,-2.43,01,17.01,1,92.8,1,16.45,1,4.22,1,102.9,1,6.02,1,994.72,1
2003,06,01,01,20,-2.77,1,0.01,1,-2.21,01,16.98,1,92.4,1,16.45,1,5.04,1,110.7,1,7.31,1,994.78,1
2003,06,01,01,25,-2.97,1,-0.02,1,-2.66,01,16.91,1,92.6,1,16.44,1,3.54,1,108.3,1,5.64,1,994.9,1
2003,06,01,01,30,-3.09,1,0,1,-2.95,01,16.85,1,92.2,1,16.44,1,3.76,1,106.3,1,5.71,1,994.91,1
2003,06,01,01,35,-2.74,1,0,1,-2.53,01,16.86,1,91.5,1,16.45,1,3.65,1,106.5,1,6.17,1,994.94,1
2003,06,01,01,40,-2.67,1,0.16,1,-2.32,01,16.83,1,91.1,1,16.43,1,5.23,1,106.3,1,7.62,1,994.88,1
2003,06,01,01,45,-2.74,1,0.02,1,-2.42,01,16.82,1,90.8,1,16.41,1,4.57,1,99.3,1,7.85,1,994.91,1
2003,06,01,01,50,-2.93,1,-0.01,1,-2.78,01,16.74,1,91,1,16.39,1,4.22,1,104.4,1,5.94,1,995.06,1
2003,06,01,01,55,-2.99,1,-0.02,1,-2.99,01,16.65,1,91,1,16.37,1,4.25,1,101.3,1,7.01,1,995.07,1
2003,06,01,02,00,-2.73,1,0.05,1,-2.7,01,16.63,1,90.5,1,16.34,1,4.18,1,100.8,1,6.93,1,995.02,1
2003,06,01,02,05,-2.92,1,-0.01,1,-2.96,01,16.56,1,90.4,1,16.31,1,4.58,1,100.2,1,8.61,1,995.08,1
