2010,01,01,00,05,-0.33,1,2405.8,8,-0.83,01,0,99,0,99
2010,01,01,00,10,-0.33,1,2393.8,8,-0.83,01,0,99,0,99
2010,01,01,00,15,-0.29,1,2379,8,-0.74,01,0,99,0,99
2010,01,01,00,20,-0.29,1,2373.3,8,-0.73,01,0,99,0,99
2010,01,01,00,25,-0.27,1,2367,8,-0.7,01,0,99,0,99
2010,01,01,00,30,-0.22,1,2360.1,8,-0.63,01,0,99,0,99
2010,01,01,00,35,-0.24,1,2376.9,8,-0.72,01,0,99,0,99
2010,01,01,00,40,-0.27,1,2353,8,-0.74,01,0,99,0,99
2010,01,01,00,45,-0.32,1,2341,8,-0.84,01,0,99,0,99
2010,01,01,00,50,-0.32,1,2320.2,8,-0.9,01,0,99,0,99
2010,01,01,00,55,-0.24,1,2303.2,8,-0.76,01,0,99,0,99
2010,01,01,01,00,-0.26,1,2283.3,8,-0.8,01,0,99,0,99
2010,01,01,01,05,-0.15,1,2267,8,-0.78,01,0,99,0,99
2010,01,01,01,10,-0.12,1,2250.8,8,-0.71,01,0,99,0,99
2010,01,01,01,15,-0.22,1,2230.7,8,-0.75,01,0,99,0,99
2010,01,01,01,20,-0.2,1,2234.1,8,-0.76,01,0,99,0,99
2010,01,01,01,25,-0.05,1,2218.9,8,-0.6,01,0,99,0,99
2010,01,01,01,30,0.05,1,2205.3,8,-0.54,01,0,99,0,99
2010,01,01,01,35,0.13,1,2192.3,8,-0.51,01,0,99,0,99
2010,01,01,01,40,0.16,1,2181.3,8,-0.51,01,0,99,0,99
2010,01,01,01,45,0.2,1,2167.5,8,-0.51,01,0,99,0,99
2010,01,01,01,50,0.28,1,2163.2,8,-0.51,01,0,99,0,99
2010,01,01,01,55,0.26,1,2160.5,8,-0.51,01,0,99,0,99
2010,01,01,02,00,0.26,1,2151.1,8,-0.51,01,0,99,0,99
2010,01,01,02,05,0.3,1,2135.2,8,-0.51,01,0,99,0,99
